solar_wind_speed,solar_wind_density,bz_component,solar_wind_pressure,bz_min_3h,dst_index,bz_dst_interaction,dst_rate_change,sin_month,cos_month,bz_negative,is_solar_maximum,season_automne,season_ete,season_hiver,season_printemps,hour_interval_0h-3h,hour_interval_3h-6h,hour_interval_6h-9h,hour_interval_9h-12h,hour_interval_12h-15h,hour_interval_15h-18h,hour_interval_18h-21h,hour_interval_21h-24h,is_storm
0.00847457627118644,-0.5869565217391305,0.5357142857142857,-0.7961747405082606,-0.5384615384615385,0.0,-0.5343137254901962,-1.2857142857142858,0.4999999999999999,-0.8660254037844387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,-0.06521739130434799,-0.4285714285714286,-0.14917346255460243,-0.7307692307692308,0.0,0.39215686274509803,-1.5714285714285714,0.8660254037844386,0.5000000000000001,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.1440677966101695,0.021739130434782532,-0.4285714285714286,-0.15603445217431275,-0.423076923076923,0.06666666666666667,0.32352941176470584,0.42857142857142855,-0.5000000000000004,0.8660254037844384,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
-0.3728813559322034,-0.39130434782608703,0.07142857142857144,-0.73379919239069,0.11538461538461535,0.13333333333333333,-0.08823529411764706,-0.2857142857142857,0.4999999999999999,0.8660254037844387,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.6271186440677966,1.9782608695652175,0.03571428571428572,1.0973655587480653,-1.2307692307692308,0.26666666666666666,-0.07352941176470588,0.8571428571428571,-0.8660254037844386,0.5000000000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.9745762711864406,-0.282608695652174,0.03571428571428572,0.23789683366640094,-0.9615384615384615,-0.8666666666666667,0.009803921568627449,1.2857142857142858,-0.8660254037844385,-0.5000000000000004,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.3813559322033898,0.30434782608695643,-1.3928571428571428,-0.05889208021738105,-1.1153846153846152,-0.5333333333333333,2.926470588235294,-1.1428571428571428,-0.8660254037844386,0.5000000000000001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.5,-0.7173913043478262,-0.6785714285714287,-0.821085912032514,-0.9999999999999998,-1.2,2.4852941176470593,0.42857142857142855,0.8660254037844387,-0.4999999999999998,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.211864406779661,-0.5434782608695654,-0.10714285714285715,0.41244228048090886,-1.0769230769230769,-1.5333333333333334,0.6470588235294118,-0.14285714285714285,1.0,6.123233995736766e-17,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.2033898305084746,-0.6739130434782611,0.0,-0.9655833920680592,-0.11538461538461539,-0.4,0.03921568627450981,0.0,0.4999999999999999,-0.8660254037844387,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
