timestamp,bz_component,solar_wind_density,solar_wind_speed,solar_wind_pressure,kp_index,dst_index,ap_index
2023-01-01 00:30:00,0.4,2.4,603.0,1.68,23,-23,9
2023-01-01 01:30:00,0.5,2.6,582.0,1.74,23,-21,9
2023-01-01 02:30:00,1.2,2.6,581.0,1.72,23,-23,9
2023-01-01 03:30:00,0.6,2.4,576.0,1.57,30,-26,15
2023-01-01 04:30:00,1.0,2.5,585.0,1.68,30,-26,15
2023-01-01 05:30:00,1.7,2.5,569.0,1.58,30,-23,15
2023-01-01 06:30:00,0.2,2.3,548.0,1.35,20,-19,7
2023-01-01 07:30:00,1.0,2.2,543.0,1.28,20,-17,7
2023-01-01 08:30:00,0.7,2.4,553.0,1.43,20,-16,7
2023-01-01 09:30:00,-2.0,2.4,559.0,1.44,27,-15,12
2023-01-01 10:30:00,0.6,2.3,546.0,1.29,27,-19,12
2023-01-01 11:30:00,2.6,2.4,541.0,1.4,27,-19,12
2023-01-01 12:30:00,-0.2,2.4,535.0,1.38,17,-17,6
2023-01-01 13:30:00,-0.7,2.7,537.0,1.54,17,-16,6
2023-01-01 14:30:00,-1.0,2.6,539.0,1.46,17,-20,6
2023-01-01 15:30:00,-0.3,2.6,522.0,1.38,27,-18,12
2023-01-01 16:30:00,-0.2,2.7,515.0,1.42,27,-19,12
2023-01-01 17:30:00,-1.6,2.9,525.0,1.59,27,-16,12
2023-01-01 18:30:00,-2.4,3.0,523.0,1.61,37,-19,22
2023-01-01 19:30:00,-2.9,2.9,523.0,1.55,37,-23,22
2023-01-01 20:30:00,-0.7,3.5,513.0,1.82,37,-24,22
2023-01-01 21:30:00,1.4,2.9,487.0,1.39,40,-19,27
2023-01-01 22:30:00,-1.4,3.0,487.0,1.44,40,-12,27
2023-01-01 23:30:00,-2.3,3.0,499.0,1.47,40,-17,27
2023-01-02 00:30:00,-1.5,3.1,505.0,1.53,20,-17,7
2023-01-02 01:30:00,-0.6,3.0,503.0,1.46,20,-20,7
2023-01-02 02:30:00,1.5,3.0,500.0,1.46,20,-20,7
2023-01-02 03:30:00,2.4,2.8,486.0,1.28,20,-18,7
2023-01-02 04:30:00,-0.2,3.0,507.0,1.51,20,-15,7
2023-01-02 05:30:00,2.1,2.9,479.0,1.32,20,-20,7
2023-01-02 06:30:00,1.2,2.7,477.0,1.19,10,-18,4
2023-01-02 07:30:00,1.4,2.6,475.0,1.12,10,-13,4
2023-01-02 08:30:00,1.2,2.6,473.0,1.12,10,-9,4
2023-01-02 09:30:00,-1.3,3.1,487.0,1.47,17,-6,6
2023-01-02 10:30:00,-1.2,3.0,478.0,1.35,17,-8,6
2023-01-02 11:30:00,-0.8,3.0,455.0,1.25,17,-13,6
2023-01-02 12:30:00,-2.6,3.4,459.0,1.4,13,-10,5
2023-01-02 13:30:00,-2.6,3.8,456.0,1.54,13,-10,5
2023-01-02 14:30:00,0.9,3.1,455.0,1.24,13,-15,5
2023-01-02 15:30:00,0.3,3.3,443.0,1.28,13,-13,5
