timestamp,bz_component,solar_wind_density,solar_wind_speed,solar_wind_pressure,kp_index,dst_index,ap_index
2023-11-01 00:30:00,-2.0,2.2,466.0,0.92,17,-16,6
2023-11-01 01:30:00,-1.0,2.2,459.0,0.89,17,-16,6
2023-11-01 02:30:00,-1.5,2.1,474.0,0.93,17,-11,6
2023-11-01 03:30:00,-0.5,2.2,460.0,0.93,27,-11,12
2023-11-01 04:30:00,1.0,2.3,478.0,1.04,27,-11,12
2023-11-01 05:30:00,-0.9,2.3,465.0,0.98,27,-9,12
2023-11-01 06:30:00,-3.0,2.2,465.0,0.91,17,-8,6
2023-11-01 07:30:00,-3.4,2.2,471.0,0.93,17,-12,6
2023-11-01 08:30:00,-0.5,1.9,439.0,0.7,17,-17,6
2023-11-01 09:30:00,0.7,1.9,429.0,0.66,27,-16,12
2023-11-01 10:30:00,-0.7,1.9,433.0,0.69,27,-11,12
2023-11-01 11:30:00,0.3,2.2,439.0,0.81,27,-7,12
2023-11-01 12:30:00,0.4,2.3,430.0,0.79,23,-8,9
2023-11-01 13:30:00,-0.4,2.0,433.0,0.72,23,-8,9
2023-11-01 14:30:00,-1.3,2.3,456.0,0.93,23,-9,9
2023-11-01 15:30:00,1.1,2.5,454.0,1.04,20,-7,7
2023-11-01 16:30:00,-0.6,2.6,453.0,1.07,20,-5,7
2023-11-01 17:30:00,0.1,2.7,448.0,1.09,20,-2,7
2023-11-01 18:30:00,-0.1,2.6,454.0,1.08,13,-4,5
2023-11-01 19:30:00,-0.4,2.6,450.0,1.06,13,-5,5
2023-11-01 20:30:00,-2.4,2.7,462.0,1.17,13,-3,5
2023-11-01 21:30:00,0.2,2.9,447.0,1.19,13,-3,5
2023-11-01 22:30:00,-1.7,2.8,448.0,1.18,13,-2,5
2023-11-01 23:30:00,-1.0,3.0,443.0,1.23,13,-3,5
2023-11-02 00:30:00,0.7,2.9,447.0,1.19,17,-4,6
2023-11-02 01:30:00,0.6,2.9,441.0,1.17,17,-3,6
2023-11-02 02:30:00,-1.2,3.0,436.0,1.18,17,-3,6
2023-11-02 03:30:00,-1.1,2.8,430.0,1.07,23,-7,9
2023-11-02 04:30:00,0.9,2.9,429.0,1.08,23,-8,9
2023-11-02 05:30:00,2.1,3.0,431.0,1.15,23,-5,9
2023-11-02 06:30:00,-0.7,3.0,422.0,1.13,10,-2,4
2023-11-02 07:30:00,0.2,3.0,422.0,1.12,10,-4,4
2023-11-02 08:30:00,-0.0,3.0,417.0,1.1,10,-3,4
2023-11-02 09:30:00,-0.2,2.9,413.0,1.04,13,0,5
2023-11-02 10:30:00,-1.4,2.9,411.0,1.02,13,-2,5
2023-11-02 11:30:00,-0.3,2.8,411.0,0.99,13,-5,5
2023-11-02 12:30:00,-0.7,2.9,411.0,1.02,20,-4,7
2023-11-02 13:30:00,-1.5,2.6,399.0,0.87,20,-7,7
2023-11-02 14:30:00,-1.4,2.8,399.0,0.92,20,-7,7
2023-11-02 15:30:00,-1.8,2.7,397.0,0.89,17,-7,6
2023-11-02 16:30:00,-0.7,2.7,391.0,0.87,17,-4,6
2023-11-02 17:30:00,-1.2,3.0,405.0,0.99,17,-3,6
2023-11-02 18:30:00,-2.1,2.9,393.0,0.9,10,-2,4
2023-11-02 19:30:00,0.6,3.0,391.0,0.93,10,0,4
2023-11-02 20:30:00,0.1,2.8,386.0,0.83,10,-2,4
2023-11-02 21:30:00,-1.6,2.6,377.0,0.71,10,-2,4
2023-11-02 22:30:00,-0.7,2.8,379.0,0.78,10,0,4
2023-11-02 23:30:00,-0.5,2.7,376.0,0.74,10,-1,4
2023-11-03 00:30:00,1.0,2.6,366.0,0.68,7,-2,3
2023-11-03 01:30:00,0.9,2.7,364.0,0.69,7,-3,3
2023-11-03 02:30:00,0.2,2.7,361.0,0.67,7,-2,3
2023-11-03 03:30:00,-0.1,2.4,357.0,0.61,7,0,3
2023-11-03 04:30:00,-0.2,2.6,359.0,0.66,7,0,3
2023-11-03 05:30:00,-0.6,3.1,361.0,0.79,7,0,3
2023-11-03 06:30:00,0.8,2.8,350.0,0.68,10,-1,4
2023-11-03 07:30:00,-0.4,2.7,350.0,0.64,10,-2,4
2023-11-03 08:30:00,-2.1,3.2,350.0,0.75,10,0,4
2023-11-03 09:30:00,-1.2,3.0,344.0,0.69,10,1,4
2023-11-03 10:30:00,-2.1,3.4,349.0,0.79,10,0,4
2023-11-03 11:30:00,-1.2,3.3,346.0,0.76,10,-2,4
2023-11-03 12:30:00,-0.8,3.5,341.0,0.78,7,-2,3
2023-11-03 13:30:00,-0.4,3.1,333.0,0.66,7,-1,3
2023-11-03 14:30:00,-0.3,3.4,330.0,0.7,7,3,3
2023-11-03 15:30:00,1.0,3.6,333.0,0.75,3,6,2
2023-11-03 16:30:00,2.7,4.3,344.0,0.97,3,9,2
2023-11-03 17:30:00,-1.2,4.5,334.0,0.96,3,11,2
2023-11-03 18:30:00,-1.4,4.2,335.0,0.91,0,9,0
2023-11-03 19:30:00,-0.9,3.8,328.0,0.79,0,8,0
2023-11-03 20:30:00,-0.9,3.6,324.0,0.73,0,9,0
2023-11-03 21:30:00,-1.6,3.6,327.0,0.74,0,7,0
2023-11-03 22:30:00,-1.1,3.3,323.0,0.66,0,6,0
2023-11-03 23:30:00,-1.2,3.6,325.0,0.73,0,3,0
2023-11-04 00:30:00,-1.2,4.0,332.0,0.84,7,3,3
2023-11-04 01:30:00,-1.3,3.5,322.0,0.7,7,1,3
2023-11-04 02:30:00,-0.9,3.5,320.0,0.69,7,0,3
2023-11-04 03:30:00,-1.7,3.7,320.0,0.72,3,0,2
2023-11-04 04:30:00,-1.9,4.0,319.0,0.76,3,-1,2
2023-11-04 05:30:00,-1.4,4.6,319.0,0.86,3,0,2
2023-11-04 06:30:00,-2.0,5.0,320.0,0.94,10,0,4
2023-11-04 07:30:00,-1.5,5.4,313.0,0.98,10,0,4
2023-11-04 08:30:00,-1.8,6.4,321.0,1.22,10,-2,4
2023-11-04 09:30:00,-0.8,7.8,336.0,1.65,7,-1,3
2023-11-04 10:30:00,-1.7,6.7,317.0,1.24,7,0,3
2023-11-04 11:30:00,-1.9,5.1,303.0,0.87,7,-1,3
2023-11-04 12:30:00,-0.7,6.7,304.0,1.14,17,2,6
2023-11-04 13:30:00,-1.0,10.4,309.0,1.73,17,6,6
2023-11-04 14:30:00,-2.2,17.4,297.0,2.66,17,13,6
2023-11-04 15:30:00,-2.7,27.1,314.0,4.62,27,17,12
2023-11-04 16:30:00,-3.3,25.5,322.0,4.59,27,16,12
2023-11-04 17:30:00,-6.8,35.8,334.0,6.88,27,25,12
2023-11-04 18:30:00,-8.3,48.2,343.0,9.74,47,4,39
2023-11-04 19:30:00,-11.7,52.3,346.0,10.75,47,-21,39
2023-11-04 20:30:00,-11.0,42.4,339.0,8.43,47,-30,39
2023-11-04 21:30:00,-7.0,48.5,332.0,9.14,40,-33,27
2023-11-04 22:30:00,-6.4,47.1,328.0,8.67,40,-33,27
2023-11-04 23:30:00,-7.2,22.3,328.0,4.2,40,-54,27
2023-11-05 00:30:00,5.0,12.9,321.0,2.43,27,-43,12
2023-11-05 01:30:00,8.5,15.5,315.0,2.91,27,-32,12
2023-11-05 02:30:00,7.2,13.1,318.0,2.48,27,-26,12
2023-11-05 03:30:00,8.8,12.6,328.0,2.53,20,-25,7
2023-11-05 04:30:00,3.4,8.9,319.0,1.71,20,-25,7
2023-11-05 05:30:00,7.1,15.5,314.0,2.87,20,-21,7
2023-11-05 06:30:00,6.9,16.6,317.0,3.08,17,-19,6
2023-11-05 07:30:00,4.2,8.9,315.0,1.63,17,-24,6
2023-11-05 08:30:00,1.3,6.8,311.0,1.25,17,-24,6
2023-11-05 09:30:00,-5.5,19.2,359.0,4.71,57,-1,67
2023-11-05 10:30:00,-23.4,32.3,410.0,10.7,57,-44,67
2023-11-05 11:30:00,-10.7,33.1,389.0,9.87,57,-83,67
2023-11-05 12:30:00,25.5,26.0,412.0,8.34,63,-76,94
2023-11-05 13:30:00,20.8,28.5,504.0,13.93,63,-48,94
2023-11-05 14:30:00,-11.2,34.6,490.0,16.15,63,-43,94
2023-11-05 15:30:00,-18.8,41.8,475.0,18.9,73,-75,154
2023-11-05 16:30:00,-18.4,43.6,473.0,17.79,73,-135,154
2023-11-05 17:30:00,-16.0,32.6,472.0,13.63,73,-149,154
2023-11-05 18:30:00,-14.5,23.6,453.0,9.06,67,-154,111
2023-11-05 19:30:00,-7.5,16.1,453.0,6.22,67,-163,111
2023-11-05 20:30:00,-9.1,19.8,469.0,8.38,67,-149,111
2023-11-05 21:30:00,-2.4,21.1,479.0,9.18,47,-159,39
2023-11-05 22:30:00,12.3,7.8,470.0,3.19,47,-155,39
2023-11-05 23:30:00,14.0,5.4,505.0,2.47,47,-139,39
2023-11-06 00:30:00,9.2,6.4,456.0,2.41,40,-125,27
2023-11-06 01:30:00,-4.6,8.9,425.0,3.35,40,-117,27
2023-11-06 02:30:00,-6.4,6.0,474.0,2.66,40,-116,27
2023-11-06 03:30:00,-6.0,7.0,443.0,2.86,57,-122,67
2023-11-06 04:30:00,-5.6,6.4,479.0,3.08,57,-117,67
2023-11-06 05:30:00,-1.9,12.4,489.0,6.26,57,-106,67
2023-11-06 06:30:00,0.0,7.2,537.0,4.81,47,-108,39
2023-11-06 07:30:00,0.4,7.5,560.0,4.95,47,-106,39
2023-11-06 08:30:00,-5.7,5.5,568.0,3.72,47,-102,39
2023-11-06 09:30:00,-0.3,8.8,501.0,4.9,43,-110,32
2023-11-06 10:30:00,0.9,4.3,439.0,1.66,43,-108,32
2023-11-06 11:30:00,1.3,3.1,416.0,1.07,43,-96,32
2023-11-06 12:30:00,0.2,2.1,440.0,1.01,27,-90,12
2023-11-06 13:30:00,9.9,3.0,521.0,1.69,27,-82,12
2023-11-06 14:30:00,6.4,4.3,591.0,3.0,27,-74,12
2023-11-06 15:30:00,4.2,4.3,589.0,3.02,37,-68,22
2023-11-06 16:30:00,-2.0,4.5,642.0,3.63,37,-61,22
2023-11-06 17:30:00,-3.6,3.9,693.0,3.63,37,-63,22
2023-11-06 18:30:00,-2.6,3.2,711.0,3.18,53,-68,56
2023-11-06 19:30:00,1.6,3.2,716.0,3.24,53,-65,56
2023-11-06 20:30:00,-0.1,2.9,701.0,2.83,53,-61,56
2023-11-06 21:30:00,3.6,3.3,724.0,3.24,43,-61,32
2023-11-06 22:30:00,-2.3,2.6,705.0,2.47,43,-59,32
2023-11-06 23:30:00,-3.7,2.3,721.0,2.3,43,-62,32
2023-11-07 00:30:00,-2.6,2.4,732.0,2.48,50,-67,48
2023-11-07 01:30:00,-0.9,2.2,694.0,2.0,50,-66,48
2023-11-07 02:30:00,-1.8,2.0,677.0,1.75,50,-64,48
2023-11-07 03:30:00,-1.1,1.9,674.0,1.66,37,-62,22
2023-11-07 04:30:00,-1.6,1.9,684.0,1.73,37,-62,22
2023-11-07 05:30:00,0.2,1.8,695.0,1.68,37,-66,22
2023-11-07 06:30:00,1.6,1.8,700.0,1.71,23,-62,9
2023-11-07 07:30:00,0.3,1.9,712.0,1.85,23,-58,9
2023-11-07 08:30:00,2.3,1.6,701.0,1.53,23,-55,9
2023-11-07 09:30:00,0.3,1.4,694.0,1.34,23,-51,9
2023-11-07 10:30:00,1.3,1.5,685.0,1.4,23,-50,9
2023-11-07 11:30:00,1.7,1.6,679.0,1.47,23,-48,9
2023-11-07 12:30:00,-0.2,1.7,697.0,1.69,27,-44,12
2023-11-07 13:30:00,2.5,1.9,674.0,1.73,27,-43,12
2023-11-07 14:30:00,0.8,1.9,665.0,1.64,27,-39,12
2023-11-07 15:30:00,0.6,2.1,685.0,1.95,30,-38,15
2023-11-07 16:30:00,3.9,2.7,700.0,2.6,30,-34,15
2023-11-07 17:30:00,1.7,2.9,679.0,2.63,30,-34,15
2023-11-07 18:30:00,3.4,3.2,691.0,2.95,30,-39,15
2023-11-07 19:30:00,2.8,3.3,662.0,2.81,30,-36,15
2023-11-07 20:30:00,4.4,3.6,676.0,3.16,30,-32,15
2023-11-07 21:30:00,4.9,3.8,667.0,3.23,30,-31,15
2023-11-07 22:30:00,5.0,3.5,638.0,2.68,30,-31,15
2023-11-07 23:30:00,3.3,4.0,660.0,3.42,30,-26,15
2023-11-08 00:30:00,3.4,4.9,683.0,4.58,23,-23,9
2023-11-08 01:30:00,0.1,5.0,666.0,4.52,23,-25,9
2023-11-08 02:30:00,0.7,5.3,668.0,4.72,23,-28,9
2023-11-08 03:30:00,-0.3,4.9,691.0,4.84,37,-31,22
2023-11-08 04:30:00,4.2,4.4,689.0,4.16,37,-36,22
2023-11-08 05:30:00,3.0,3.1,689.0,2.99,37,-34,22
2023-11-08 06:30:00,2.6,2.6,666.0,2.16,33,-33,18
2023-11-08 07:30:00,2.7,2.7,678.0,2.36,33,-33,18
2023-11-08 08:30:00,0.8,3.1,702.0,3.07,33,-32,18
2023-11-08 09:30:00,1.1,3.0,702.0,2.95,33,-39,18
2023-11-08 10:30:00,3.9,2.8,725.0,2.92,33,-34,18
2023-11-08 11:30:00,4.3,2.7,724.0,2.77,33,-28,18
