timestamp,bz_component,solar_wind_density,solar_wind_speed,solar_wind_pressure,kp_index,dst_index,ap_index
2019-02-01 00:30:00,0.1,8.4,534,4.75,23,-8,9
2019-02-01 01:30:00,0.4,8.1,518,4.62,23,-4,9
2019-02-01 02:30:00,-5.0,8.2,502,4.46,23,-6,9
2019-02-01 03:30:00,-4.6,6.5,487,3.15,33,-18,18
2019-02-01 04:30:00,-6.1,4.8,468,2.29,33,-23,18
2019-02-01 05:30:00,-2.8,4.3,454,1.84,33,-27,18
2019-02-01 06:30:00,-5.4,5.1,423,1.98,33,-24,18
2019-02-01 07:30:00,-2.5,5.3,452,2.07,33,-31,18
2019-02-01 08:30:00,3.9,8.0,497,3.7,33,-30,18
2019-02-01 09:30:00,1.4,5.0,558,2.83,23,-23,9
2019-02-01 10:30:00,2.8,3.1,627,2.12,23,-25,9
2019-02-01 11:30:00,1.2,1.9,587,1.15,23,-20,9
2019-02-01 12:30:00,-1.7,2.2,591,1.54,23,-17,9
2019-02-01 13:30:00,-0.1,2.2,588,1.52,23,-20,9
2019-02-01 14:30:00,-1.0,2.2,588,1.36,23,-29,9
2019-02-01 15:30:00,-2.2,2.1,570,1.36,37,-35,22
2019-02-01 16:30:00,-0.9,2.2,561,1.38,37,-30,22
2019-02-01 17:30:00,0.5,2.3,546,1.22,37,-31,22
2019-02-01 18:30:00,2.1,2.3,541,1.2,30,-29,15
2019-02-01 19:30:00,1.3,2.5,563,1.58,30,-25,15
2019-02-01 20:30:00,0.3,3.2,568,1.88,30,-19,15
2019-02-01 21:30:00,-1.3,4.0,570,2.28,37,-19,22
2019-02-01 22:30:00,-1.1,4.2,567,2.39,37,-14,22
2019-02-01 23:30:00,1.0,4.5,550,2.42,37,-14,22
2019-02-02 00:30:00,-2.6,3.8,538,1.94,37,-13,22
2019-02-02 01:30:00,0.1,3.8,547,2.02,37,-16,22
2019-02-02 02:30:00,0.3,3.6,543,1.86,37,-15,22
2019-02-02 03:30:00,-1.3,4.0,561,2.21,40,-20,27
2019-02-02 04:30:00,-1.0,4.0,568,2.28,40,-22,27
2019-02-02 05:30:00,0.6,4.1,573,2.39,40,-21,27
2019-02-02 06:30:00,0.3,4.9,567,2.83,30,-18,15
2019-02-02 07:30:00,-3.6,4.4,569,2.54,30,-25,15
2019-02-02 08:30:00,-1.8,4.9,577,2.9,30,-32,15
2019-02-02 09:30:00,-0.4,4.2,577,2.5,23,-32,9
2019-02-02 10:30:00,-0.2,4.2,568,2.43,23,-28,9
2019-02-02 11:30:00,-1.3,4.2,564,2.37,23,-25,9
2019-02-02 12:30:00,0.3,4.1,571,2.38,20,-23,7
2019-02-02 13:30:00,1.2,4.7,575,2.76,20,-22,7
2019-02-02 14:30:00,-2.2,4.1,567,2.35,20,-24,7
2019-02-02 15:30:00,-0.5,3.5,581,2.15,33,-27,18
2019-02-02 16:30:00,-1.1,4.4,584,2.74,33,-23,18
2019-02-02 17:30:00,-1.6,4.4,597,2.8,33,-20,18
2019-02-02 18:30:00,0.7,4.2,600,2.68,30,-23,15
2019-02-02 19:30:00,-0.3,4.6,596,2.93,30,-16,15
2019-02-02 20:30:00,-2.0,3.8,608,2.56,30,-18,15
2019-02-02 21:30:00,0.7,2.9,609,2.02,30,-18,15
2019-02-02 22:30:00,-0.8,3.2,599,2.11,30,-11,15
2019-02-02 23:30:00,-1.6,2.5,590,1.58,30,-9,15
2019-02-03 00:30:00,-2.8,2.7,604,1.77,33,-11,18
2019-02-03 01:30:00,-2.3,2.7,616,1.86,33,-16,18
2019-02-03 02:30:00,-2.2,2.7,617,1.86,33,-22,18
2019-02-03 03:30:00,-3.0,2.4,621,1.68,30,-22,15
2019-02-03 04:30:00,-2.2,2.5,623,1.76,30,-26,15
2019-02-03 05:30:00,-1.2,2.5,605,1.66,30,-28,15
2019-02-03 06:30:00,-0.7,2.5,598,1.62,27,-29,12
2019-02-03 07:30:00,0.6,2.4,595,1.53,27,-29,12
2019-02-03 08:30:00,1.4,2.4,579,1.44,27,-24,12
2019-02-03 09:30:00,1.7,2.3,573,1.35,10,-22,4
2019-02-03 10:30:00,1.0,2.2,562,1.24,10,-23,4
2019-02-03 11:30:00,0.3,2.5,577,1.47,10,-20,4
2019-02-03 12:30:00,0.8,2.6,558,1.43,13,-18,5
2019-02-03 13:30:00,-0.2,2.5,549,1.34,13,-18,5
2019-02-03 14:30:00,0.1,2.6,540,1.35,13,-16,5
2019-02-03 15:30:00,-0.3,2.4,538,1.22,23,-15,9
2019-02-03 16:30:00,-0.5,2.3,537,1.17,23,-16,9
2019-02-03 17:30:00,-1.2,2.3,544,1.2,23,-18,9
2019-02-03 18:30:00,-1.5,2.0,532,1.13,20,-19,7
2019-02-03 19:30:00,-0.6,2.4,535,1.21,20,-18,7
2019-02-03 20:30:00,-1.6,1.8,519,0.86,20,-20,7
2019-02-03 21:30:00,-0.3,1.5,498,0.74,23,-24,9
2019-02-03 22:30:00,-0.0,1.6,489,0.67,23,-23,9
2019-02-03 23:30:00,-0.7,1.4,476,0.57,23,-20,9
2019-02-04 00:30:00,-1.0,1.3,468,0.52,7,-16,3
2019-02-04 01:30:00,-0.2,1.2,461,0.46,7,-16,3
2019-02-04 02:30:00,0.0,1.3,461,0.55,7,-17,3
2019-02-04 03:30:00,-0.2,1.3,462,0.52,0,-16,0
2019-02-04 04:30:00,-0.5,1.0,448,0.37,0,-16,0
