timestamp,bz_component,solar_wind_density,solar_wind_speed,solar_wind_pressure,kp_index,dst_index,ap_index
2019-09-01 00:30:00,-2.3,2.8,681,2.46,47,-43,39
2019-09-01 01:30:00,-2.2,3.2,722,3.37,47,-40,39
2019-09-01 02:30:00,1.6,3.3,752,3.76,47,-36,39
2019-09-01 03:30:00,-3.3,3.1,739,3.39,47,-33,39
2019-09-01 04:30:00,-4.0,3.0,746,3.26,47,-38,39
2019-09-01 05:30:00,-3.6,2.7,743,2.91,47,-50,39
2019-09-01 06:30:00,-2.3,2.7,743,2.87,53,-57,56
2019-09-01 07:30:00,-2.2,2.8,727,2.89,53,-53,56
2019-09-01 08:30:00,-3.0,3.2,723,3.23,53,-45,56
2019-09-01 09:30:00,-5.1,3.4,726,3.45,50,-37,48
2019-09-01 10:30:00,-0.4,3.6,673,3.15,50,-47,48
2019-09-01 11:30:00,-4.1,3.7,679,3.3,50,-44,48
2019-09-01 12:30:00,-3.0,4.1,666,3.61,53,-40,56
2019-09-01 13:30:00,0.4,4.2,643,3.42,53,-43,56
2019-09-01 14:30:00,-2.4,4.4,648,3.65,53,-43,56
2019-09-01 15:30:00,0.6,4.6,637,3.75,43,-48,32
2019-09-01 16:30:00,-0.4,3.6,667,3.16,43,-44,32
2019-09-01 17:30:00,-1.1,3.5,682,3.22,43,-45,32
2019-09-01 18:30:00,-3.9,3.4,692,3.21,47,-45,39
2019-09-01 19:30:00,-3.4,3.5,697,3.36,47,-52,39
2019-09-01 20:30:00,2.6,3.6,660,3.06,47,-59,39
2019-09-01 21:30:00,2.5,3.6,670,3.2,47,-52,39
2019-09-01 22:30:00,0.2,3.5,688,3.22,47,-46,39
2019-09-01 23:30:00,-3.9,2.8,728,2.84,47,-46,39
2019-09-02 00:30:00,-3.4,2.9,716,2.88,50,-54,48
2019-09-02 01:30:00,-1.8,3.1,686,2.89,50,-55,48
2019-09-02 02:30:00,-0.1,3.1,700,2.96,50,-45,48
2019-09-02 03:30:00,1.0,3.2,681,2.91,40,-39,27
2019-09-02 04:30:00,-0.5,3.1,691,2.9,40,-40,27
2019-09-02 05:30:00,-0.7,2.7,689,2.53,40,-40,27
2019-09-02 06:30:00,1.0,2.5,702,2.4,37,-42,22
2019-09-02 07:30:00,0.5,2.1,709,2.03,37,-35,22
2019-09-02 08:30:00,0.7,1.8,703,1.71,37,-34,22
2019-09-02 09:30:00,0.3,1.8,695,1.68,27,-32,12
2019-09-02 10:30:00,-0.0,2.0,677,1.75,27,-28,12
2019-09-02 11:30:00,-0.2,2.1,675,1.79,27,-31,12
2019-09-02 12:30:00,-1.0,2.2,672,1.85,20,-30,7
2019-09-02 13:30:00,-0.6,2.1,677,1.83,20,-30,7
2019-09-02 14:30:00,-1.0,2.2,679,1.92,20,-30,7
2019-09-02 15:30:00,0.2,2.1,673,1.81,27,-33,12
2019-09-02 16:30:00,0.4,1.9,660,1.63,27,-34,12
2019-09-02 17:30:00,-2.8,1.9,661,1.55,27,-37,12
2019-09-02 18:30:00,-2.5,2.2,667,1.81,40,-42,27
2019-09-02 19:30:00,-1.9,2.3,670,1.91,40,-44,27
2019-09-02 20:30:00,-1.7,2.5,668,2.06,40,-44,27
2019-09-02 21:30:00,1.8,2.8,664,2.26,33,-39,18
2019-09-02 22:30:00,1.5,2.6,667,2.18,33,-34,18
2019-09-02 23:30:00,1.8,2.5,660,2.07,33,-30,18
2019-09-03 00:30:00,0.4,2.3,659,1.87,30,-26,15
2019-09-03 01:30:00,-0.4,2.2,656,1.8,30,-26,15
2019-09-03 02:30:00,-1.4,2.2,662,1.82,30,-24,15
2019-09-03 03:30:00,-0.4,2.0,664,1.67,27,-26,12
2019-09-03 04:30:00,0.2,1.9,654,1.55,27,-27,12
