timestamp,solar_wind_speed,solar_wind_density,bz_component,sunspot_number
2023-01-06 19:00:00,427.0,2.1,5.2,131
2023-01-06 20:00:00,442.0,2.8,3.5,131
2023-01-06 21:00:00,452.0,3.0,0.4,131
2023-01-06 22:00:00,451.0,4.1,0.9,131
2023-01-06 23:00:00,453.0,3.8,1.0,131
2023-01-07 00:00:00,451.0,3.5,3.7,133
2023-01-07 01:00:00,446.0,3.2,-0.7,133
2023-01-07 02:00:00,447.0,3.8,3.2,133
2023-01-07 03:00:00,442.0,3.9,1.8,133
2023-01-07 04:00:00,426.0,3.8,-0.3,133
2023-01-07 05:00:00,445.0,4.4,-0.1,133
2023-01-07 06:00:00,398.0,3.6,-0.5,133
2023-01-07 07:00:00,417.0,3.8,1.9,133
2023-01-07 08:00:00,407.0,3.8,2.6,133
2023-01-07 09:00:00,419.0,4.1,4.5,133
2023-01-07 10:00:00,405.0,4.2,4.4,133
2023-01-07 11:00:00,425.0,4.3,5.1,133
2023-01-07 12:00:00,441.0,4.3,3.6,133
2023-01-07 13:00:00,404.0,4.3,4.3,133
2023-01-07 14:00:00,408.0,4.2,5.0,133
2023-01-07 15:00:00,412.0,4.7,0.6,133
2023-01-07 16:00:00,391.0,4.2,-0.9,133
2023-01-07 17:00:00,407.0,4.5,2.2,133
2023-01-07 18:00:00,413.0,4.6,4.0,133
2023-01-07 19:00:00,416.0,4.7,3.4,133
2023-01-07 20:00:00,398.0,4.6,2.0,133
2023-01-07 21:00:00,420.0,5.1,5.5,133
2023-01-07 22:00:00,405.0,4.9,1.9,133
2023-01-07 23:00:00,405.0,5.1,3.1,133
2023-01-08 00:00:00,409.0,5.2,-1.3,135
2023-01-08 01:00:00,398.0,5.0,-2.5,135
2023-01-08 02:00:00,380.0,4.9,-1.9,135
2023-01-08 03:00:00,,,-4.1,135
2023-01-08 04:00:00,,,0.2,135
2023-01-08 05:00:00,,,0.8,135
2023-01-08 06:00:00,,,3.9,135
2023-01-08 07:00:00,,,1.7,135
2023-01-08 08:00:00,,,5.1,135
2023-01-08 09:00:00,,,-3.4,135
2023-01-08 10:00:00,,,-3.7,135
2023-01-08 11:00:00,,,-3.6,135
2023-01-08 12:00:00,,,-2.0,135
2023-01-08 13:00:00,,,-3.5,135
2023-01-08 14:00:00,,,-1.2,135
2023-01-08 15:00:00,392.0,,-0.9,135
2023-01-08 16:00:00,394.0,5.1,1.4,135
2023-01-08 17:00:00,400.0,5.0,1.8,135
2023-01-08 18:00:00,,,2.7,135
2023-01-08 19:00:00,,,2.5,135
2023-01-08 20:00:00,,,1.9,135
2023-01-08 21:00:00,,,3.3,135
2023-01-08 22:00:00,,,2.1,135
2023-01-08 23:00:00,,,-0.8,135
2023-01-09 00:00:00,,,0.7,148
2023-01-09 01:00:00,,,-0.6,148
2023-01-09 02:00:00,,,0.7,148
2023-01-09 03:00:00,,,3.3,148
2023-01-09 04:00:00,,,4.2,148
2023-01-09 05:00:00,,,3.6,148
2023-01-09 06:00:00,,,2.0,148
2023-01-09 07:00:00,,,-0.2,148
2023-01-09 08:00:00,,,0.6,148
2023-01-09 09:00:00,,,-1.1,148
2023-01-09 10:00:00,,,2.6,148
2023-01-09 11:00:00,,,0.8,148
2023-01-09 12:00:00,347.0,,-0.6,148
2023-01-09 13:00:00,345.0,4.8,-2.7,148
2023-01-09 14:00:00,351.0,5.9,-1.5,148
2023-01-09 15:00:00,347.0,5.9,-2.1,148
2023-01-09 16:00:00,346.0,5.5,-3.4,148
2023-01-09 17:00:00,350.0,6.0,-2.5,148
2023-01-09 18:00:00,346.0,5.9,-2.3,148
2023-01-09 19:00:00,328.0,5.5,0.9,148
2023-01-09 20:00:00,335.0,6.2,-0.9,148
2023-01-09 21:00:00,335.0,7.2,0.1,148
2023-01-09 22:00:00,332.0,6.9,1.3,148
2023-01-09 23:00:00,329.0,8.8,1.8,148
2023-01-10 00:00:00,331.0,9.8,-0.6,179
2023-01-10 01:00:00,341.0,9.4,2.3,179
2023-01-10 02:00:00,341.0,9.8,0.0,179
2023-01-10 03:00:00,359.0,10.1,5.4,179
2023-01-10 04:00:00,353.0,9.4,2.2,179
2023-01-10 05:00:00,355.0,9.8,3.2,179
2023-01-10 06:00:00,367.0,9.1,3.1,179
2023-01-10 07:00:00,363.0,9.1,2.9,179
2023-01-10 08:00:00,367.0,9.7,2.2,179
2023-01-10 09:00:00,373.0,10.3,3.4,179
2023-01-10 10:00:00,366.0,10.6,2.7,179
2023-01-10 11:00:00,361.0,10.2,2.5,179
2023-01-10 12:00:00,359.0,9.9,2.7,179
2023-01-10 13:00:00,357.0,9.8,-2.5,179
2023-01-10 14:00:00,371.0,10.2,-5.1,179
2023-01-10 15:00:00,365.0,10.0,-0.1,179
2023-01-10 16:00:00,373.0,9.9,-0.9,179
2023-01-10 17:00:00,388.0,9.6,-1.8,179
2023-01-10 18:00:00,379.0,10.6,-0.7,179
2023-01-10 19:00:00,365.0,9.8,3.1,179
2023-01-10 20:00:00,366.0,8.5,1.4,179
2023-01-10 21:00:00,369.0,8.9,0.7,179
2023-01-10 22:00:00,372.0,8.6,-1.4,179
2023-01-10 23:00:00,375.0,8.6,0.1,179
2023-01-11 00:00:00,389.0,8.9,-2.3,168
2023-01-11 01:00:00,375.0,8.0,2.1,168
2023-01-11 02:00:00,370.0,7.5,3.5,168
2023-01-11 03:00:00,379.0,8.8,-0.2,168
2023-01-11 04:00:00,396.0,9.0,-3.9,168
2023-01-11 05:00:00,387.0,8.7,1.6,168
2023-01-11 06:00:00,375.0,8.2,0.5,168
2023-01-11 07:00:00,377.0,8.4,0.4,168
2023-01-11 08:00:00,386.0,8.5,1.4,168
2023-01-11 09:00:00,387.0,8.3,-0.7,168
2023-01-11 10:00:00,397.0,8.5,-4.2,168
2023-01-11 11:00:00,389.0,8.1,-2.2,168
2023-01-11 12:00:00,390.0,7.9,1.4,168
2023-01-11 13:00:00,392.0,8.3,2.5,168
2023-01-11 14:00:00,372.0,7.0,2.5,168
2023-01-11 15:00:00,383.0,7.2,0.3,168
2023-01-11 16:00:00,391.0,7.6,-1.9,168
2023-01-11 17:00:00,395.0,7.3,-1.3,168
2023-01-11 18:00:00,387.0,7.0,-0.9,168
2023-01-11 19:00:00,392.0,7.5,-0.3,168
2023-01-11 20:00:00,390.0,7.8,1.0,168
2023-01-11 21:00:00,394.0,7.6,1.1,168
2023-01-11 22:00:00,400.0,7.9,-3.4,168
2023-01-11 23:00:00,410.0,7.9,2.2,168
2023-01-12 00:00:00,404.0,7.8,2.1,171
2023-01-12 01:00:00,413.0,8.3,5.4,171
2023-01-12 02:00:00,410.0,8.5,3.5,171
2023-01-12 03:00:00,406.0,8.2,0.1,171
2023-01-12 04:00:00,414.0,8.2,3.3,171
2023-01-12 05:00:00,398.0,7.9,0.6,171
2023-01-12 06:00:00,394.0,7.4,-2.7,171
2023-01-12 07:00:00,408.0,7.7,-2.8,171
2023-01-12 08:00:00,415.0,7.8,1.2,171
2023-01-12 09:00:00,414.0,7.3,-1.5,171
2023-01-12 10:00:00,418.0,7.7,0.6,171
2023-01-12 11:00:00,410.0,8.3,2.7,171
2023-01-12 12:00:00,415.0,9.4,4.3,171
2023-01-12 13:00:00,426.0,10.0,3.1,171
2023-01-12 14:00:00,419.0,10.0,3.1,171
2023-01-12 15:00:00,413.0,9.0,2.6,171
2023-01-12 16:00:00,408.0,8.5,-0.3,171
2023-01-12 17:00:00,396.0,7.8,0.6,171
2023-01-12 18:00:00,404.0,8.4,0.7,171
2023-01-12 19:00:00,391.0,7.8,-2.1,171
2023-01-12 20:00:00,389.0,7.5,-0.5,171
2023-01-12 21:00:00,384.0,6.9,-3.1,171
2023-01-12 22:00:00,384.0,7.3,-3.1,171
2023-01-12 23:00:00,391.0,8.4,-2.1,171
2023-01-13 00:00:00,394.0,9.0,0.4,178
2023-01-13 01:00:00,391.0,8.6,3.5,178
2023-01-13 02:00:00,373.0,7.6,0.3,178
2023-01-13 03:00:00,370.0,7.4,2.1,178
2023-01-13 04:00:00,372.0,5.9,-1.8,178
2023-01-13 05:00:00,384.0,5.7,-5.4,178
2023-01-13 06:00:00,396.0,4.4,-5.4,178
2023-01-13 07:00:00,398.0,3.7,-3.1,178
2023-01-13 08:00:00,413.0,3.8,-4.2,178
2023-01-13 09:00:00,406.0,3.2,-5.0,178
2023-01-13 10:00:00,396.0,4.3,-5.2,178
2023-01-13 11:00:00,395.0,4.7,-4.9,178
2023-01-13 12:00:00,373.0,4.7,-2.0,178
2023-01-13 13:00:00,362.0,4.9,0.6,178
2023-01-13 14:00:00,379.0,5.4,3.2,178
2023-01-13 15:00:00,370.0,6.0,-1.1,178
2023-01-13 16:00:00,377.0,6.0,-2.3,178
2023-01-13 17:00:00,374.0,6.2,-1.8,178
2023-01-13 18:00:00,397.0,8.1,-2.0,178
2023-01-13 19:00:00,423.0,9.9,-5.8,178
2023-01-13 20:00:00,423.0,8.5,-3.4,178
2023-01-13 21:00:00,456.0,5.3,-8.9,178
2023-01-13 22:00:00,496.0,6.4,-3.8,178
2023-01-13 23:00:00,480.0,5.9,-2.2,178
2023-01-14 00:00:00,480.0,4.8,0.0,189
2023-01-14 01:00:00,490.0,4.4,-4.1,189
2023-01-14 02:00:00,509.0,3.4,1.4,189
2023-01-14 03:00:00,515.0,2.9,3.9,189
2023-01-14 04:00:00,497.0,2.7,-0.3,189
2023-01-14 05:00:00,507.0,2.5,3.0,189
2023-01-14 06:00:00,515.0,2.7,3.6,189
2023-01-14 07:00:00,540.0,2.3,3.0,189
2023-01-14 08:00:00,524.0,2.1,5.6,189
2023-01-14 09:00:00,495.0,2.4,4.5,189
2023-01-14 10:00:00,484.0,2.2,6.0,189
2023-01-14 11:00:00,453.0,2.2,4.3,189
2023-01-14 12:00:00,451.0,2.4,4.6,189
2023-01-14 13:00:00,454.0,2.0,2.9,189
2023-01-14 14:00:00,449.0,1.8,2.9,189
2023-01-14 15:00:00,447.0,2.4,4.1,189
2023-01-14 16:00:00,430.0,2.1,3.3,189
2023-01-14 17:00:00,424.0,1.7,1.9,189
2023-01-14 18:00:00,425.0,1.8,-0.7,189
2023-01-14 19:00:00,432.0,2.2,-2.0,189
2023-01-14 20:00:00,425.0,2.8,-4.1,189
2023-01-14 21:00:00,421.0,3.2,-5.7,189
2023-01-14 22:00:00,434.0,3.9,-6.3,189
2023-01-14 23:00:00,418.0,3.7,-6.6,189
2023-01-15 00:00:00,438.0,4.0,-5.1,199
2023-01-15 01:00:00,471.0,6.1,-2.0,199
2023-01-15 02:00:00,486.0,6.2,-4.4,199
2023-01-15 03:00:00,470.0,5.8,-5.2,199
2023-01-15 04:00:00,477.0,6.4,-3.8,199
2023-01-15 05:00:00,464.0,6.5,-5.0,199
2023-01-15 06:00:00,476.0,6.0,-5.0,199
2023-01-15 07:00:00,467.0,5.6,-6.6,199
2023-01-15 08:00:00,470.0,5.1,-7.1,199
2023-01-15 09:00:00,444.0,3.8,-8.2,199
2023-01-15 10:00:00,431.0,2.9,-7.4,199
2023-01-15 11:00:00,437.0,3.5,-6.9,199
2023-01-15 12:00:00,436.0,3.8,-6.2,199
2023-01-15 13:00:00,422.0,3.9,-5.5,199
2023-01-15 14:00:00,414.0,4.5,-4.3,199
2023-01-15 15:00:00,419.0,4.0,-4.6,199
2023-01-15 16:00:00,419.0,3.8,-6.4,199
2023-01-15 17:00:00,415.0,4.0,-7.1,199
2023-01-15 18:00:00,410.0,5.3,-4.8,199
2023-01-15 19:00:00,431.0,4.8,-4.7,199
2023-01-15 20:00:00,461.0,4.9,-3.7,199
2023-01-15 21:00:00,477.0,5.8,-4.0,199
2023-01-15 22:00:00,466.0,8.0,-3.8,199
2023-01-15 23:00:00,462.0,10.7,-0.8,199
2023-01-16 00:00:00,487.0,20.1,4.0,190
2023-01-16 01:00:00,505.0,16.5,4.0,190
2023-01-16 02:00:00,515.0,15.6,2.1,190
2023-01-16 03:00:00,521.0,13.0,1.1,190
2023-01-16 04:00:00,518.0,12.5,0.6,190
2023-01-16 05:00:00,514.0,12.8,0.1,190
2023-01-16 06:00:00,514.0,14.9,0.2,190
2023-01-16 07:00:00,502.0,12.3,-0.9,190
2023-01-16 08:00:00,487.0,10.6,0.9,190
2023-01-16 09:00:00,475.0,9.4,0.3,190
2023-01-16 10:00:00,475.0,6.6,-0.5,190
2023-01-16 11:00:00,462.0,4.6,0.9,190
2023-01-16 12:00:00,467.0,6.1,5.5,190
2023-01-16 13:00:00,471.0,9.3,0.4,190
2023-01-16 14:00:00,472.0,11.5,-1.2,190
2023-01-16 15:00:00,467.0,8.5,-2.7,190
2023-01-16 16:00:00,457.0,8.9,-2.0,190
2023-01-16 17:00:00,449.0,7.7,-1.3,190
2023-01-16 18:00:00,442.0,6.6,-0.2,190
2023-01-16 19:00:00,438.0,5.8,0.0,190
2023-01-16 20:00:00,437.0,5.2,2.1,190
2023-01-16 21:00:00,439.0,5.1,1.4,190
2023-01-16 22:00:00,434.0,5.8,1.6,190
2023-01-16 23:00:00,452.0,5.0,1.8,190
2023-01-17 00:00:00,446.0,5.4,2.4,188
2023-01-17 01:00:00,435.0,5.6,1.4,188
2023-01-17 02:00:00,432.0,5.5,0.9,188
2023-01-17 03:00:00,437.0,5.3,-0.1,188
2023-01-17 04:00:00,450.0,7.5,-1.1,188
2023-01-17 05:00:00,452.0,8.8,0.5,188
2023-01-17 06:00:00,448.0,6.7,1.4,188
2023-01-17 07:00:00,437.0,5.1,1.0,188
2023-01-17 08:00:00,440.0,5.4,0.4,188
2023-01-17 09:00:00,446.0,6.7,0.9,188
2023-01-17 10:00:00,437.0,6.1,0.7,188
2023-01-17 11:00:00,432.0,5.2,0.0,188
2023-01-17 12:00:00,420.0,5.3,-0.5,188
2023-01-17 13:00:00,399.0,5.7,1.0,188
2023-01-17 14:00:00,383.0,5.1,1.5,188
2023-01-17 15:00:00,387.0,6.6,1.4,188
2023-01-17 16:00:00,369.0,6.1,0.7,188
2023-01-17 17:00:00,349.0,3.7,0.0,188
2023-01-17 18:00:00,350.0,3.6,1.0,188
2023-01-17 19:00:00,356.0,5.2,1.9,188
2023-01-17 20:00:00,354.0,4.9,1.1,188
2023-01-17 21:00:00,365.0,6.7,1.2,188
2023-01-17 22:00:00,422.0,17.0,-2.2,188
2023-01-17 23:00:00,440.0,11.6,-9.6,188
2023-01-18 00:00:00,444.0,5.9,-8.9,195
2023-01-18 01:00:00,437.0,5.2,-8.4,195
2023-01-18 02:00:00,444.0,3.8,-6.5,195
2023-01-18 03:00:00,442.0,5.9,-7.2,195
2023-01-18 04:00:00,445.0,5.1,-4.0,195
2023-01-18 05:00:00,432.0,7.4,-2.8,195
2023-01-18 06:00:00,435.0,12.0,-2.0,195
2023-01-18 07:00:00,425.0,12.5,-1.4,195
2023-01-18 08:00:00,418.0,12.7,0.5,195
2023-01-18 09:00:00,428.0,9.0,-0.6,195
2023-01-18 10:00:00,426.0,8.6,-2.0,195
2023-01-18 11:00:00,422.0,5.8,-4.3,195
2023-01-18 12:00:00,422.0,10.8,-4.1,195
2023-01-18 13:00:00,418.0,9.5,-2.1,195
2023-01-18 14:00:00,433.0,5.9,-2.1,195
2023-01-18 15:00:00,420.0,5.4,-0.6,195
2023-01-18 16:00:00,416.0,6.0,0.6,195
2023-01-18 17:00:00,410.0,5.6,-0.4,195
2023-01-18 18:00:00,403.0,5.0,1.9,195
2023-01-18 19:00:00,397.0,4.3,2.1,195
2023-01-18 20:00:00,398.0,5.0,-0.9,195
2023-01-18 21:00:00,394.0,4.9,1.7,195
2023-01-18 22:00:00,399.0,4.9,2.0,195
2023-01-18 23:00:00,387.0,3.9,2.9,195
2023-01-19 00:00:00,376.0,3.6,2.3,205
2023-01-19 01:00:00,383.0,3.6,1.8,205
2023-01-19 02:00:00,382.0,3.7,0.2,205
2023-01-19 03:00:00,380.0,3.0,2.2,205
2023-01-19 04:00:00,389.0,3.6,-2.0,205
2023-01-19 05:00:00,423.0,4.3,-5.4,205
2023-01-19 06:00:00,418.0,3.8,-5.8,205
2023-01-19 07:00:00,379.0,3.6,-2.9,205
2023-01-19 08:00:00,399.0,4.2,0.6,205
2023-01-19 09:00:00,403.0,4.3,-2.9,205
2023-01-19 10:00:00,370.0,4.0,0.2,205
2023-01-19 11:00:00,375.0,3.4,-2.1,205
2023-01-19 12:00:00,368.0,3.3,-2.3,205
2023-01-19 13:00:00,373.0,3.4,-2.2,205
2023-01-19 14:00:00,364.0,3.3,0.1,205
2023-01-19 15:00:00,371.0,3.9,3.5,205
2023-01-19 16:00:00,369.0,3.6,3.9,205
2023-01-19 17:00:00,374.0,3.2,-0.1,205
2023-01-19 18:00:00,384.0,1.6,1.4,205
2023-01-19 19:00:00,388.0,1.8,-2.6,205
2023-01-19 20:00:00,371.0,1.6,-2.9,205
2023-01-19 21:00:00,364.0,1.6,-2.2,205
2023-01-19 22:00:00,362.0,1.7,-2.1,205
2023-01-19 23:00:00,369.0,2.2,-2.0,205
2023-01-20 00:00:00,380.0,2.0,-2.9,206
2023-01-20 01:00:00,383.0,2.1,0.1,206
2023-01-20 02:00:00,415.0,1.2,0.2,206
2023-01-20 03:00:00,444.0,2.2,6.8,206
2023-01-20 04:00:00,423.0,3.3,6.4,206
2023-01-20 05:00:00,,,5.1,206
2023-01-20 06:00:00,399.0,,4.0,206
2023-01-20 07:00:00,406.0,2.9,2.0,206
2023-01-20 08:00:00,399.0,3.0,2.9,206
2023-01-20 09:00:00,396.0,3.3,-0.6,206
2023-01-20 10:00:00,382.0,3.1,-0.4,206
2023-01-20 11:00:00,379.0,3.4,1.0,206
2023-01-20 12:00:00,394.0,3.6,-1.1,206
2023-01-20 13:00:00,394.0,3.1,-1.0,206
2023-01-20 14:00:00,398.0,3.0,-5.4,206
2023-01-20 15:00:00,399.0,2.5,-2.2,206
2023-01-20 16:00:00,399.0,3.3,1.2,206
2023-01-20 17:00:00,403.0,5.0,2.6,206
2023-01-20 18:00:00,402.0,4.2,-1.1,206
2023-01-20 19:00:00,397.0,5.1,-0.4,206
2023-01-20 20:00:00,389.0,4.5,-2.2,206
2023-01-20 21:00:00,383.0,4.6,-1.9,206
2023-01-20 22:00:00,388.0,6.5,-2.4,206
2023-01-20 23:00:00,399.0,7.2,-1.2,206
2023-01-21 00:00:00,421.0,7.5,-2.9,195
2023-01-21 01:00:00,441.0,8.8,3.5,195
2023-01-21 02:00:00,448.0,7.7,1.5,195
2023-01-21 03:00:00,450.0,7.6,-0.8,195
2023-01-21 04:00:00,466.0,9.4,-6.5,195
2023-01-21 05:00:00,461.0,8.9,-5.4,195
2023-01-21 06:00:00,461.0,6.5,1.2,195
2023-01-21 07:00:00,466.0,6.5,4.3,195
2023-01-21 08:00:00,489.0,6.7,-4.7,195
2023-01-21 09:00:00,485.0,5.0,1.9,195
2023-01-21 10:00:00,489.0,4.0,5.3,195
2023-01-21 11:00:00,499.0,4.2,1.1,195
2023-01-21 12:00:00,473.0,3.6,-0.5,195
2023-01-21 13:00:00,496.0,3.9,-4.2,195
2023-01-21 14:00:00,486.0,3.8,-0.3,195
2023-01-21 15:00:00,456.0,4.0,-3.0,195
2023-01-21 16:00:00,503.0,3.6,-2.6,195
2023-01-21 17:00:00,,,-4.4,195
2023-01-21 18:00:00,455.0,,1.4,195
2023-01-21 19:00:00,453.0,3.6,-3.2,195
2023-01-21 20:00:00,444.0,3.7,-1.5,195
2023-01-21 21:00:00,435.0,3.5,1.4,195
2023-01-21 22:00:00,434.0,3.5,-0.8,195
2023-01-21 23:00:00,441.0,3.3,0.1,195
2023-01-22 00:00:00,445.0,3.9,-1.0,166
2023-01-22 01:00:00,428.0,4.1,-0.2,166
2023-01-22 02:00:00,415.0,3.5,0.3,166
2023-01-22 03:00:00,388.0,3.1,-1.6,166
2023-01-22 04:00:00,409.0,3.5,-0.9,166
2023-01-22 05:00:00,400.0,3.4,-2.8,166
2023-01-22 06:00:00,412.0,3.5,-1.7,166
2023-01-22 07:00:00,412.0,4.1,1.9,166
2023-01-22 08:00:00,421.0,3.9,-2.8,166
2023-01-22 09:00:00,393.0,3.6,-0.7,166
