timestamp,bz_component,solar_wind_density,solar_wind_speed,solar_wind_pressure,kp_index,dst_index,ap_index
2023-05-01 00:30:00,-2.4,3.4,488.0,1.53,27,-15,12
2023-05-01 01:30:00,0.2,2.8,477.0,1.2,27,-20,12
2023-05-01 02:30:00,1.7,2.5,494.0,1.15,27,-17,12
2023-05-01 03:30:00,-0.2,2.4,479.0,1.03,13,-12,5
2023-05-01 04:30:00,0.6,2.6,485.0,1.13,13,-11,5
2023-05-01 05:30:00,0.6,2.5,494.0,1.13,13,-15,5
2023-05-01 06:30:00,-2.0,2.6,527.0,1.36,20,-13,7
2023-05-01 07:30:00,-1.0,2.4,508.0,1.15,20,-19,7
2023-05-01 08:30:00,0.4,2.4,505.0,1.16,20,-21,7
2023-05-01 09:30:00,0.9,2.1,499.0,0.97,13,-19,5
2023-05-01 10:30:00,-1.3,2.6,528.0,1.3,13,-12,5
2023-05-01 11:30:00,-1.8,2.6,537.0,1.34,13,-13,5
2023-05-01 12:30:00,-1.3,2.8,526.0,1.4,13,-19,5
2023-05-01 13:30:00,0.1,2.8,519.0,1.37,13,-18,5
2023-05-01 14:30:00,-0.4,2.9,516.0,1.4,13,-15,5
2023-05-01 15:30:00,-2.7,3.1,519.0,1.51,23,-11,9
2023-05-01 16:30:00,-1.4,3.1,513.0,1.49,23,-13,9
2023-05-01 17:30:00,-3.1,2.9,519.0,1.42,23,-15,9
2023-05-01 18:30:00,-4.2,2.9,519.0,1.41,27,-20,12
2023-05-01 19:30:00,-4.4,3.0,523.0,1.47,27,-25,12
2023-05-01 20:30:00,-4.4,2.9,529.0,1.46,27,-29,12
2023-05-01 21:30:00,-4.0,2.9,535.0,1.49,33,-30,18
2023-05-01 22:30:00,-3.1,2.6,538.0,1.38,33,-29,18
2023-05-01 23:30:00,-4.1,2.6,527.0,1.32,33,-28,18
2023-05-02 00:30:00,0.7,2.4,534.0,1.26,33,-33,18
2023-05-02 01:30:00,0.6,2.0,515.0,0.99,33,-35,18
2023-05-02 02:30:00,-1.0,1.7,523.0,0.88,33,-29,18
2023-05-02 03:30:00,-2.9,1.7,525.0,0.88,27,-21,12
2023-05-02 04:30:00,-2.8,1.5,533.0,0.79,27,-27,12
2023-05-02 05:30:00,-1.7,1.2,533.0,0.64,27,-34,12
2023-05-02 06:30:00,-0.6,1.1,527.0,0.58,17,-35,6
2023-05-02 07:30:00,0.1,1.2,530.0,0.64,17,-32,6
2023-05-02 08:30:00,-0.0,1.1,533.0,0.58,17,-30,6
2023-05-02 09:30:00,0.7,1.3,547.0,0.72,27,-33,12
2023-05-02 10:30:00,1.2,1.1,527.0,0.58,27,-33,12
2023-05-02 11:30:00,0.1,1.0,518.0,0.5,27,-26,12
2023-05-02 12:30:00,0.1,1.0,520.0,0.51,10,-21,4
2023-05-02 13:30:00,0.6,1.0,515.0,0.5,10,-19,4
