timestamp,bz_component,solar_wind_density,solar_wind_speed,solar_wind_pressure,kp_index,dst_index,ap_index
2019-06-01 00:30:00,-0.6,2.0,367,0.5,7,-9,3
2019-06-01 01:30:00,-1.1,2.1,367,0.53,7,-9,3
2019-06-01 02:30:00,-1.1,2.0,362,0.48,7,-9,3
2019-06-01 03:30:00,-0.4,1.2,356,0.29,3,-8,2
2019-06-01 04:30:00,0.4,2.4,377,0.68,3,-10,2
2019-06-01 05:30:00,0.5,2.2,362,0.58,3,-12,2
2019-06-01 06:30:00,-0.9,2.3,359,0.59,7,-12,3
2019-06-01 07:30:00,-0.1,2.0,347,0.48,7,-11,3
2019-06-01 08:30:00,0.1,2.1,338,0.48,7,-10,3
2019-06-01 09:30:00,1.5,1.9,337,0.43,7,-9,3
2019-06-01 10:30:00,0.7,1.9,340,0.41,7,-11,3
2019-06-01 11:30:00,-0.3,1.5,343,0.35,7,-10,3
2019-06-01 12:30:00,0.2,1.9,341,0.44,3,-9,2
2019-06-01 13:30:00,0.0,2.2,343,0.52,3,-9,2
2019-06-01 14:30:00,-0.3,2.6,348,0.6,3,-8,2
2019-06-01 15:30:00,-0.9,2.6,344,0.62,3,-9,2
2019-06-01 16:30:00,-0.8,2.8,339,0.61,3,-9,2
2019-06-01 17:30:00,-0.8,2.6,335,0.51,3,-8,2
2019-06-01 18:30:00,-1.0,3.6,343,0.75,10,-6,4
2019-06-01 19:30:00,-1.5,4.7,340,1.09,10,-5,4
2019-06-01 20:30:00,-1.1,4.8,342,0.97,10,-5,4
2019-06-01 21:30:00,0.1,6.8,349,1.41,7,-5,3
2019-06-01 22:30:00,-1.9,7.0,350,1.45,7,-6,3
2019-06-01 23:30:00,-2.6,7.2,347,1.47,7,-6,3
2019-06-02 00:30:00,-1.8,6.5,340,1.27,20,-4,7
2019-06-02 01:30:00,0.4,7.2,337,1.39,20,0,7
2019-06-02 02:30:00,1.7,5.9,330,1.09,20,3,7
2019-06-02 03:30:00,0.5,6.4,327,1.17,3,3,2
2019-06-02 04:30:00,-0.8,5.6,323,1.0,3,2,2
2019-06-02 05:30:00,0.4,6.4,326,1.15,3,0,2
2019-06-02 06:30:00,0.1,5.7,321,1.0,3,-2,2
2019-06-02 07:30:00,0.5,5.5,320,1.13,3,-3,2
2019-06-02 08:30:00,-0.1,5.6,316,0.96,3,-2,2
2019-06-02 09:30:00,-0.4,5.2,322,0.93,3,-2,2
2019-06-02 10:30:00,-1.5,4.9,317,0.85,3,-3,2
2019-06-02 11:30:00,0.5,4.9,317,0.84,3,-5,2
2019-06-02 12:30:00,-0.3,4.8,318,0.97,3,-5,2
2019-06-02 13:30:00,-1.6,4.8,316,0.96,3,-6,2
2019-06-02 14:30:00,-1.6,4.7,314,0.93,3,-6,2
2019-06-02 15:30:00,0.1,2.9,295,0.5,3,-8,2
2019-06-02 16:30:00,0.4,2.8,297,0.49,3,-8,2
2019-06-02 17:30:00,-2.5,5.0,318,1.01,3,-3,2
2019-06-02 18:30:00,-1.8,5.8,318,1.0,3,1,2
2019-06-02 19:30:00,-1.2,4.4,303,0.71,3,2,2
2019-06-02 20:30:00,-1.4,6.5,322,1.16,3,-2,2
