timestamp,bz_component,solar_wind_density,solar_wind_speed,solar_wind_pressure,kp_index,dst_index,ap_index
2021-08-01 00:30:00,-0.7,3.2,414.0,1.11,10,-1,4
2021-08-01 01:30:00,-1.1,3.3,408.0,1.12,10,0,4
2021-08-01 02:30:00,0.9,3.1,402.0,1.0,10,-1,4
2021-08-01 03:30:00,2.5,3.1,400.0,0.98,3,-1,2
2021-08-01 04:30:00,2.2,2.8,401.0,0.88,3,-1,2
2021-08-01 05:30:00,1.8,2.6,406.0,0.85,3,-1,2
2021-08-01 06:30:00,2.5,2.7,398.0,0.86,0,-1,0
2021-08-01 07:30:00,1.7,3.1,396.0,0.97,0,-3,0
2021-08-01 08:30:00,2.6,3.5,401.0,1.12,0,-3,0
2021-08-01 09:30:00,2.3,3.7,405.0,1.22,7,-4,3
2021-08-01 10:30:00,2.9,3.9,398.0,1.25,7,-5,3
2021-08-01 11:30:00,0.9,4.1,398.0,1.35,7,-5,3
2021-08-01 12:30:00,-0.9,3.9,402.0,1.28,10,-3,4
2021-08-01 13:30:00,0.6,4.1,390.0,1.27,10,-5,4
2021-08-01 14:30:00,-0.6,3.9,385.0,1.17,10,-5,4
2021-08-01 15:30:00,-0.3,3.7,384.0,1.13,10,-4,4
2021-08-01 16:30:00,-1.6,4.0,380.0,1.2,10,-4,4
2021-08-01 17:30:00,-0.1,3.6,374.0,1.07,10,-5,4
2021-08-01 18:30:00,0.8,4.0,381.0,1.16,13,-4,5
2021-08-01 19:30:00,-1.0,4.1,387.0,1.21,13,-4,5
2021-08-01 20:30:00,-0.7,4.0,387.0,1.17,13,-5,5
2021-08-01 21:30:00,1.2,3.0,383.0,0.86,7,-7,3
2021-08-01 22:30:00,-1.8,3.4,375.0,0.92,7,-4,3
2021-08-01 23:30:00,-1.6,2.7,375.0,0.74,7,-2,3
2021-08-02 00:30:00,-1.8,2.8,367.0,0.73,10,1,4
2021-08-02 01:30:00,-0.2,2.8,366.0,0.73,10,0,4
2021-08-02 02:30:00,1.0,2.4,367.0,0.63,10,-2,4
2021-08-02 03:30:00,0.6,2.3,360.0,0.57,3,-2,2
2021-08-02 04:30:00,-0.2,2.7,359.0,0.66,3,-1,2
2021-08-02 05:30:00,0.3,2.9,362.0,0.74,3,-2,2
2021-08-02 06:30:00,0.5,3.0,360.0,0.76,3,-1,2
2021-08-02 07:30:00,0.2,3.1,358.0,0.77,3,-4,2
2021-08-02 08:30:00,0.5,3.0,357.0,0.74,3,-4,2
2021-08-02 09:30:00,-1.0,3.4,362.0,0.86,17,-5,6
2021-08-02 10:30:00,0.6,7.4,382.0,2.05,17,3,6
2021-08-02 11:30:00,1.2,11.0,401.0,3.31,17,9,6
2021-08-02 12:30:00,-0.6,13.1,407.0,4.17,27,16,12
2021-08-02 13:30:00,-2.7,19.4,402.0,6.16,27,19,12
2021-08-02 14:30:00,-5.5,22.3,397.0,6.86,27,16,12
2021-08-02 15:30:00,-6.5,21.9,387.0,6.22,40,9,27
2021-08-02 16:30:00,-7.2,21.6,388.0,6.02,40,-1,27
2021-08-02 17:30:00,-7.4,19.3,391.0,5.5,40,-12,27
2021-08-02 18:30:00,-4.9,11.1,391.0,3.08,47,-28,39
2021-08-02 19:30:00,-10.9,6.9,393.0,1.89,47,-38,39
2021-08-02 20:30:00,-2.4,23.1,398.0,7.11,47,-22,39
2021-08-02 21:30:00,1.3,18.0,396.0,5.37,40,-19,27
2021-08-02 22:30:00,-2.9,27.9,409.0,8.7,40,-3,27
2021-08-02 23:30:00,0.7,29.3,392.0,8.33,40,-8,27
2021-08-03 00:30:00,0.9,20.7,385.0,5.7,37,-8,22
2021-08-03 01:30:00,-4.0,16.6,386.0,4.38,37,-18,22
2021-08-03 02:30:00,2.0,10.5,384.0,3.0,37,-25,22
2021-08-03 03:30:00,5.4,8.0,378.0,2.28,23,-20,9
2021-08-03 04:30:00,-2.9,5.2,369.0,1.31,23,-22,9
2021-08-03 05:30:00,-2.1,4.6,371.0,1.14,23,-24,9
2021-08-03 06:30:00,-3.3,5.2,347.0,1.17,23,-25,9
2021-08-03 07:30:00,-3.1,5.1,352.0,1.18,23,-27,9
2021-08-03 08:30:00,-3.6,5.1,356.0,1.2,23,-28,9
2021-08-03 09:30:00,-3.8,5.1,348.0,1.13,20,-25,7
2021-08-03 10:30:00,-3.8,4.6,359.0,1.09,20,-25,7
2021-08-03 11:30:00,-3.7,4.3,363.0,1.04,20,-26,7
2021-08-03 12:30:00,-3.2,4.7,354.0,1.05,23,-23,9
2021-08-03 13:30:00,-2.3,5.4,338.0,1.1,23,-23,9
2021-08-03 14:30:00,-3.3,4.0,355.0,0.91,23,-22,9
2021-08-03 15:30:00,-2.8,3.4,356.0,0.77,10,-25,4
2021-08-03 16:30:00,-3.6,3.2,341.0,0.68,10,-27,4
2021-08-03 17:30:00,-3.8,3.1,337.0,0.64,10,-30,4
2021-08-03 18:30:00,-4.2,3.0,336.0,0.62,7,-32,3
2021-08-03 19:30:00,-3.8,3.0,331.0,0.6,7,-35,3
2021-08-03 20:30:00,-3.9,3.0,325.0,0.58,7,-32,3
2021-08-03 21:30:00,-4.4,3.5,328.0,0.69,13,-33,5
2021-08-03 22:30:00,-4.8,3.8,328.0,0.74,13,-33,5
2021-08-03 23:30:00,-3.5,3.3,326.0,0.64,13,-32,5
2021-08-04 00:30:00,-4.6,2.7,327.0,0.55,20,-27,7
2021-08-04 01:30:00,-2.0,4.0,319.0,0.75,20,-21,7
2021-08-04 02:30:00,1.4,2.8,339.0,0.57,20,-21,7
2021-08-04 03:30:00,1.4,5.3,342.0,1.09,13,-17,5
2021-08-04 04:30:00,-0.2,5.8,337.0,1.17,13,-15,5
2021-08-04 05:30:00,-1.2,7.0,335.0,1.41,13,-14,5
2021-08-04 06:30:00,0.4,10.5,342.0,2.17,13,-10,5
2021-08-04 07:30:00,-0.0,10.2,342.0,2.07,13,-11,5
2021-08-04 08:30:00,-1.1,9.4,341.0,1.89,13,-11,5
2021-08-04 09:30:00,-0.4,7.5,330.0,1.43,13,-16,5
2021-08-04 10:30:00,-1.4,6.2,328.0,1.16,13,-16,5
