timestamp,solar_wind_speed,solar_wind_density,bz_component,sunspot_number
2022-01-05 07:00:00,389.0,3.6,2.7,23
2022-01-05 08:00:00,393.0,3.1,0.5,23
2022-01-05 09:00:00,387.0,2.8,3.7,23
2022-01-05 10:00:00,386.0,2.8,3.1,23
2022-01-05 11:00:00,384.0,2.4,3.3,23
2022-01-05 12:00:00,397.0,2.9,-2.0,23
2022-01-05 13:00:00,397.0,3.6,-1.8,23
2022-01-05 14:00:00,368.0,2.4,0.0,23
2022-01-05 15:00:00,354.0,2.1,-1.0,23
2022-01-05 16:00:00,352.0,2.2,0.2,23
2022-01-05 17:00:00,363.0,2.4,0.6,23
2022-01-05 18:00:00,381.0,3.0,0.6,23
2022-01-05 19:00:00,376.0,3.0,1.1,23
2022-01-05 20:00:00,368.0,2.7,1.0,23
2022-01-05 21:00:00,370.0,2.4,0.3,23
2022-01-05 22:00:00,374.0,3.1,2.2,23
2022-01-05 23:00:00,387.0,3.4,0.4,23
2022-01-06 00:00:00,377.0,3.1,0.3,34
2022-01-06 01:00:00,345.0,2.3,1.6,34
2022-01-06 02:00:00,358.0,2.6,0.6,34
2022-01-06 03:00:00,353.0,2.7,0.9,34
2022-01-06 04:00:00,362.0,2.5,0.7,34
2022-01-06 05:00:00,368.0,2.3,0.8,34
2022-01-06 06:00:00,368.0,2.4,1.4,34
2022-01-06 07:00:00,364.0,3.8,2.2,34
2022-01-06 08:00:00,363.0,3.6,1.9,34
2022-01-06 09:00:00,358.0,4.0,2.1,34
2022-01-06 10:00:00,355.0,4.3,1.4,34
2022-01-06 11:00:00,352.0,4.2,2.0,34
2022-01-06 12:00:00,351.0,4.2,2.5,34
2022-01-06 13:00:00,350.0,5.2,1.4,34
2022-01-06 14:00:00,348.0,4.9,1.6,34
2022-01-06 15:00:00,351.0,3.6,1.7,34
2022-01-06 16:00:00,353.0,2.9,2.2,34
2022-01-06 17:00:00,346.0,2.1,-0.6,34
2022-01-06 18:00:00,349.0,2.4,-1.2,34
2022-01-06 19:00:00,341.0,2.3,-1.5,34
2022-01-06 20:00:00,346.0,2.1,-0.1,34
2022-01-06 21:00:00,341.0,1.9,0.4,34
2022-01-06 22:00:00,342.0,2.8,0.9,34
2022-01-06 23:00:00,331.0,1.7,-0.7,34
2022-01-07 00:00:00,326.0,2.1,0.1,44
2022-01-07 01:00:00,320.0,2.1,1.0,44
2022-01-07 02:00:00,317.0,2.1,0.6,44
2022-01-07 03:00:00,314.0,2.4,0.5,44
2022-01-07 04:00:00,311.0,2.5,0.4,44
2022-01-07 05:00:00,309.0,2.4,-0.2,44
2022-01-07 06:00:00,317.0,2.6,-0.3,44
2022-01-07 07:00:00,323.0,3.3,0.9,44
2022-01-07 08:00:00,322.0,3.3,0.8,44
2022-01-07 09:00:00,318.0,2.8,1.5,44
2022-01-07 10:00:00,325.0,4.2,3.2,44
2022-01-07 11:00:00,319.0,4.2,2.7,44
2022-01-07 12:00:00,316.0,4.3,1.3,44
2022-01-07 13:00:00,314.0,4.4,0.7,44
2022-01-07 14:00:00,314.0,4.5,0.6,44
2022-01-07 15:00:00,314.0,4.3,0.4,44
2022-01-07 16:00:00,306.0,3.0,1.3,44
2022-01-07 17:00:00,310.0,3.2,1.4,44
2022-01-07 18:00:00,300.0,2.7,0.2,44
2022-01-07 19:00:00,306.0,3.7,0.9,44
2022-01-07 20:00:00,298.0,3.3,-0.3,44
2022-01-07 21:00:00,298.0,3.4,0.0,44
2022-01-07 22:00:00,297.0,3.6,0.1,44
2022-01-07 23:00:00,295.0,4.0,1.1,44
2022-01-08 00:00:00,293.0,4.2,1.0,44
2022-01-08 01:00:00,295.0,3.9,0.3,44
2022-01-08 02:00:00,289.0,4.7,1.2,44
2022-01-08 03:00:00,292.0,5.2,0.5,44
2022-01-08 04:00:00,296.0,6.4,-0.7,44
2022-01-08 05:00:00,292.0,6.6,-0.4,44
2022-01-08 06:00:00,297.0,7.5,-0.9,44
2022-01-08 07:00:00,296.0,9.3,0.2,44
2022-01-08 08:00:00,302.0,9.0,-3.0,44
2022-01-08 09:00:00,302.0,12.5,-0.5,44
2022-01-08 10:00:00,302.0,19.1,1.6,44
2022-01-08 11:00:00,310.0,22.2,-0.3,44
2022-01-08 12:00:00,309.0,19.5,-2.5,44
2022-01-08 13:00:00,304.0,18.7,-2.3,44
2022-01-08 14:00:00,302.0,18.9,-2.5,44
2022-01-08 15:00:00,303.0,21.9,-2.6,44
2022-01-08 16:00:00,306.0,17.8,-3.9,44
2022-01-08 17:00:00,310.0,17.9,-2.8,44
2022-01-08 18:00:00,336.0,27.5,-3.0,44
2022-01-08 19:00:00,365.0,32.5,-9.3,44
2022-01-08 20:00:00,371.0,39.3,-8.7,44
2022-01-08 21:00:00,377.0,45.2,-6.0,44
2022-01-08 22:00:00,381.0,44.3,-4.9,44
2022-01-08 23:00:00,398.0,38.0,9.5,44
2022-01-09 00:00:00,414.0,20.4,8.1,54
2022-01-09 01:00:00,440.0,8.3,13.8,54
2022-01-09 02:00:00,443.0,10.5,8.5,54
2022-01-09 03:00:00,431.0,8.9,7.5,54
2022-01-09 04:00:00,416.0,9.7,7.3,54
2022-01-09 05:00:00,424.0,8.5,3.9,54
2022-01-09 06:00:00,455.0,11.6,1.7,54
2022-01-09 07:00:00,467.0,8.6,3.2,54
2022-01-09 08:00:00,504.0,5.2,-0.4,54
2022-01-09 09:00:00,520.0,2.7,-0.3,54
2022-01-09 10:00:00,514.0,2.4,-0.2,54
2022-01-09 11:00:00,513.0,2.2,-0.7,54
2022-01-09 12:00:00,514.0,2.2,-0.8,54
2022-01-09 13:00:00,506.0,2.2,-1.0,54
2022-01-09 14:00:00,485.0,2.9,-1.2,54
2022-01-09 15:00:00,453.0,3.3,-0.5,54
2022-01-09 16:00:00,449.0,3.3,0.7,54
2022-01-09 17:00:00,444.0,3.2,0.6,54
2022-01-09 18:00:00,448.0,3.5,-0.5,54
2022-01-09 19:00:00,442.0,3.6,-1.4,54
2022-01-09 20:00:00,446.0,3.9,-1.4,54
2022-01-09 21:00:00,454.0,4.4,-0.9,54
2022-01-09 22:00:00,460.0,5.3,-1.0,54
2022-01-09 23:00:00,448.0,5.9,-2.6,54
2022-01-10 00:00:00,449.0,6.2,-1.5,54
2022-01-10 01:00:00,453.0,6.3,-0.4,54
2022-01-10 02:00:00,456.0,6.2,0.8,54
2022-01-10 03:00:00,439.0,6.5,2.9,54
2022-01-10 04:00:00,445.0,7.8,-2.5,54
2022-01-10 05:00:00,427.0,6.2,-0.3,54
2022-01-10 06:00:00,419.0,5.5,1.6,54
2022-01-10 07:00:00,419.0,4.3,1.6,54
2022-01-10 08:00:00,444.0,3.0,2.0,54
2022-01-10 09:00:00,439.0,2.7,-0.1,54
2022-01-10 10:00:00,431.0,2.6,1.1,54
2022-01-10 11:00:00,428.0,2.8,0.9,54
2022-01-10 12:00:00,421.0,3.0,-1.4,54
2022-01-10 13:00:00,419.0,2.8,-0.7,54
2022-01-10 14:00:00,413.0,3.1,-1.3,54
2022-01-10 15:00:00,413.0,3.2,-1.4,54
2022-01-10 16:00:00,422.0,3.1,-2.0,54
2022-01-10 17:00:00,418.0,3.5,-2.3,54
2022-01-10 18:00:00,414.0,3.6,-2.3,54
2022-01-10 19:00:00,414.0,4.4,-1.9,54
2022-01-10 20:00:00,415.0,4.6,-1.6,54
2022-01-10 21:00:00,400.0,4.8,-1.3,54
2022-01-10 22:00:00,402.0,4.5,-1.9,54
2022-01-10 23:00:00,407.0,5.1,-1.5,54
2022-01-11 00:00:00,393.0,5.8,-1.4,51
2022-01-11 01:00:00,397.0,5.6,-1.7,51
2022-01-11 02:00:00,405.0,6.1,-1.8,51
2022-01-11 03:00:00,396.0,7.3,-2.5,51
2022-01-11 04:00:00,403.0,8.0,-0.2,51
2022-01-11 05:00:00,397.0,6.5,-0.6,51
2022-01-11 06:00:00,398.0,5.1,-0.3,51
2022-01-11 07:00:00,391.0,4.8,0.5,51
2022-01-11 08:00:00,390.0,5.2,-0.9,51
2022-01-11 09:00:00,386.0,6.7,1.6,51
2022-01-11 10:00:00,385.0,7.5,-0.4,51
2022-01-11 11:00:00,379.0,8.0,0.7,51
2022-01-11 12:00:00,386.0,6.8,0.6,51
2022-01-11 13:00:00,389.0,6.5,-2.2,51
2022-01-11 14:00:00,388.0,6.5,-0.1,51
2022-01-11 15:00:00,401.0,6.8,-2.2,51
2022-01-11 16:00:00,382.0,6.7,0.3,51
2022-01-11 17:00:00,381.0,5.8,0.6,51
2022-01-11 18:00:00,371.0,4.4,2.8,51
2022-01-11 19:00:00,357.0,3.7,1.4,51
2022-01-11 20:00:00,359.0,3.5,2.1,51
2022-01-11 21:00:00,361.0,3.8,2.3,51
2022-01-11 22:00:00,361.0,4.6,2.0,51
2022-01-11 23:00:00,360.0,5.2,2.3,51
2022-01-12 00:00:00,357.0,6.3,1.7,76
2022-01-12 01:00:00,351.0,7.8,1.3,76
2022-01-12 02:00:00,354.0,8.9,0.2,76
2022-01-12 03:00:00,363.0,7.7,2.7,76
2022-01-12 04:00:00,369.0,7.3,2.5,76
2022-01-12 05:00:00,374.0,7.6,3.8,76
2022-01-12 06:00:00,366.0,7.4,3.0,76
2022-01-12 07:00:00,374.0,7.3,3.6,76
2022-01-12 08:00:00,374.0,8.5,3.5,76
2022-01-12 09:00:00,377.0,7.6,3.4,76
2022-01-12 10:00:00,375.0,6.1,2.9,76
2022-01-12 11:00:00,358.0,6.1,2.3,76
2022-01-12 12:00:00,357.0,5.8,1.7,76
2022-01-12 13:00:00,362.0,6.2,1.8,76
2022-01-12 14:00:00,371.0,6.5,1.5,76
2022-01-12 15:00:00,386.0,4.2,0.6,76
2022-01-12 16:00:00,376.0,4.4,1.6,76
2022-01-12 17:00:00,379.0,4.2,-0.9,76
2022-01-12 18:00:00,370.0,3.8,2.4,76
2022-01-12 19:00:00,373.0,3.8,0.9,76
2022-01-12 20:00:00,379.0,4.5,3.1,76
2022-01-12 21:00:00,382.0,4.9,2.9,76
2022-01-12 22:00:00,382.0,5.5,-1.5,76
2022-01-12 23:00:00,370.0,4.9,1.3,76
2022-01-13 00:00:00,381.0,5.6,2.4,85
2022-01-13 01:00:00,376.0,5.1,3.2,85
2022-01-13 02:00:00,364.0,4.4,3.1,85
2022-01-13 03:00:00,354.0,3.6,4.3,85
2022-01-13 04:00:00,352.0,3.7,3.0,85
2022-01-13 05:00:00,347.0,3.0,3.3,85
2022-01-13 06:00:00,342.0,2.9,3.0,85
2022-01-13 07:00:00,350.0,3.7,2.2,85
2022-01-13 08:00:00,355.0,3.1,2.7,85
2022-01-13 09:00:00,334.0,1.9,2.9,85
2022-01-13 10:00:00,346.0,2.6,1.9,85
2022-01-13 11:00:00,345.0,2.6,0.9,85
2022-01-13 12:00:00,344.0,2.7,1.3,85
2022-01-13 13:00:00,344.0,3.0,0.9,85
2022-01-13 14:00:00,334.0,3.0,1.3,85
2022-01-13 15:00:00,339.0,3.3,1.7,85
2022-01-13 16:00:00,336.0,3.5,0.2,85
2022-01-13 17:00:00,334.0,3.6,-1.2,85
2022-01-13 18:00:00,328.0,3.7,-1.6,85
2022-01-13 19:00:00,325.0,3.8,-2.2,85
2022-01-13 20:00:00,331.0,4.3,1.2,85
2022-01-13 21:00:00,346.0,5.4,4.2,85
2022-01-13 22:00:00,352.0,5.6,3.2,85
2022-01-13 23:00:00,356.0,4.5,5.8,85
2022-01-14 00:00:00,353.0,3.7,6.1,98
2022-01-14 01:00:00,349.0,3.9,5.9,98
2022-01-14 02:00:00,347.0,4.4,5.5,98
2022-01-14 03:00:00,344.0,4.0,3.3,98
2022-01-14 04:00:00,353.0,4.6,2.4,98
2022-01-14 05:00:00,352.0,5.8,1.5,98
2022-01-14 06:00:00,348.0,6.1,-0.8,98
2022-01-14 07:00:00,347.0,6.0,2.0,98
2022-01-14 08:00:00,344.0,7.2,6.4,98
2022-01-14 09:00:00,346.0,7.1,8.1,98
2022-01-14 10:00:00,347.0,7.1,6.9,98
2022-01-14 11:00:00,350.0,10.0,6.6,98
2022-01-14 12:00:00,353.0,7.9,3.5,98
2022-01-14 13:00:00,354.0,11.6,-1.3,98
2022-01-14 14:00:00,358.0,10.3,0.2,98
2022-01-14 15:00:00,359.0,13.4,-2.1,98
2022-01-14 16:00:00,371.0,14.6,-6.3,98
2022-01-14 17:00:00,366.0,11.5,-8.7,98
2022-01-14 18:00:00,373.0,12.3,-10.4,98
2022-01-14 19:00:00,372.0,12.2,-11.2,98
2022-01-14 20:00:00,372.0,13.9,-11.1,98
2022-01-14 21:00:00,368.0,16.3,-12.1,98
2022-01-14 22:00:00,386.0,16.7,-9.4,98
2022-01-14 23:00:00,423.0,15.0,6.5,98
2022-01-15 00:00:00,425.0,11.3,-1.4,95
2022-01-15 01:00:00,450.0,10.3,-1.6,95
2022-01-15 02:00:00,462.0,9.9,-0.2,95
2022-01-15 03:00:00,466.0,9.8,-4.2,95
2022-01-15 04:00:00,463.0,11.3,-0.2,95
2022-01-15 05:00:00,447.0,13.3,0.0,95
2022-01-15 06:00:00,463.0,9.4,-0.4,95
2022-01-15 07:00:00,462.0,8.2,-1.0,95
2022-01-15 08:00:00,451.0,8.6,-0.1,95
2022-01-15 09:00:00,439.0,8.5,0.4,95
2022-01-15 10:00:00,437.0,9.0,-0.2,95
2022-01-15 11:00:00,441.0,10.0,-0.7,95
2022-01-15 12:00:00,446.0,10.9,-0.4,95
2022-01-15 13:00:00,465.0,12.8,-3.0,95
2022-01-15 14:00:00,472.0,11.3,-2.0,95
2022-01-15 15:00:00,519.0,7.1,2.9,95
2022-01-15 16:00:00,546.0,6.9,3.1,95
2022-01-15 17:00:00,557.0,7.8,4.0,95
2022-01-15 18:00:00,555.0,7.2,-0.1,95
2022-01-15 19:00:00,566.0,5.9,5.2,95
2022-01-15 20:00:00,567.0,4.9,2.6,95
2022-01-15 21:00:00,564.0,5.0,-2.1,95
2022-01-15 22:00:00,558.0,4.8,0.7,95
2022-01-15 23:00:00,562.0,5.0,-0.6,95
2022-01-16 00:00:00,577.0,4.8,-0.2,102
2022-01-16 01:00:00,610.0,2.6,1.7,102
2022-01-16 02:00:00,609.0,2.6,0.7,102
2022-01-16 03:00:00,620.0,2.4,2.6,102
2022-01-16 04:00:00,598.0,2.5,3.2,102
2022-01-16 05:00:00,573.0,2.5,0.3,102
2022-01-16 06:00:00,568.0,2.5,1.8,102
2022-01-16 07:00:00,580.0,2.8,1.2,102
2022-01-16 08:00:00,533.0,2.9,-0.2,102
2022-01-16 09:00:00,545.0,3.8,-0.9,102
2022-01-16 10:00:00,550.0,3.9,0.1,102
2022-01-16 11:00:00,545.0,4.2,-2.2,102
2022-01-16 12:00:00,532.0,4.0,-1.7,102
2022-01-16 13:00:00,545.0,4.4,-0.4,102
2022-01-16 14:00:00,543.0,4.3,1.9,102
2022-01-16 15:00:00,548.0,4.8,0.6,102
2022-01-16 16:00:00,543.0,4.6,-1.3,102
2022-01-16 17:00:00,545.0,4.0,0.3,102
2022-01-16 18:00:00,540.0,3.8,0.6,102
2022-01-16 19:00:00,572.0,5.3,0.0,102
2022-01-16 20:00:00,599.0,5.9,2.7,102
2022-01-16 21:00:00,586.0,4.9,1.1,102
2022-01-16 22:00:00,610.0,4.4,2.3,102
2022-01-16 23:00:00,596.0,3.6,-0.7,102
2022-01-17 00:00:00,603.0,3.4,0.8,80
2022-01-17 01:00:00,619.0,3.3,2.2,80
2022-01-17 02:00:00,594.0,4.0,2.6,80
2022-01-17 03:00:00,575.0,3.8,2.1,80
2022-01-17 04:00:00,558.0,3.8,2.2,80
2022-01-17 05:00:00,544.0,4.1,2.4,80
2022-01-17 06:00:00,541.0,3.8,2.3,80
2022-01-17 07:00:00,545.0,3.3,2.2,80
2022-01-17 08:00:00,531.0,3.5,-0.1,80
2022-01-17 09:00:00,528.0,3.8,-0.8,80
2022-01-17 10:00:00,532.0,3.9,0.7,80
2022-01-17 11:00:00,543.0,3.6,0.4,80
2022-01-17 12:00:00,557.0,2.8,3.0,80
2022-01-17 13:00:00,553.0,3.7,3.0,80
2022-01-17 14:00:00,514.0,4.0,-1.7,80
2022-01-17 15:00:00,503.0,3.6,-1.6,80
2022-01-17 16:00:00,505.0,2.6,-1.5,80
2022-01-17 17:00:00,501.0,2.6,-2.2,80
2022-01-17 18:00:00,500.0,2.6,-2.7,80
2022-01-17 19:00:00,494.0,2.8,-2.1,80
2022-01-17 20:00:00,515.0,3.0,-0.5,80
2022-01-17 21:00:00,500.0,3.4,1.7,80
2022-01-17 22:00:00,528.0,3.4,0.1,80
2022-01-17 23:00:00,544.0,4.3,-2.0,80
2022-01-18 00:00:00,555.0,3.9,-3.1,66
2022-01-18 01:00:00,590.0,2.9,0.6,66
2022-01-18 02:00:00,583.0,2.5,0.7,66
2022-01-18 03:00:00,580.0,2.5,-0.8,66
2022-01-18 04:00:00,564.0,2.6,-0.7,66
2022-01-18 05:00:00,567.0,2.8,-2.1,66
2022-01-18 06:00:00,590.0,2.4,-0.9,66
2022-01-18 07:00:00,582.0,1.8,-1.7,66
2022-01-18 08:00:00,590.0,1.9,-1.6,66
2022-01-18 09:00:00,590.0,2.0,-1.9,66
2022-01-18 10:00:00,591.0,1.7,-1.7,66
2022-01-18 11:00:00,602.0,1.7,-0.1,66
2022-01-18 12:00:00,601.0,1.8,-1.6,66
2022-01-18 13:00:00,623.0,1.6,-1.7,66
2022-01-18 14:00:00,608.0,1.6,-1.2,66
2022-01-18 15:00:00,594.0,1.7,-1.5,66
2022-01-18 16:00:00,580.0,1.4,-1.8,66
2022-01-18 17:00:00,580.0,1.4,-2.2,66
2022-01-18 18:00:00,591.0,1.5,-1.7,66
2022-01-18 19:00:00,597.0,1.5,-1.4,66
2022-01-18 20:00:00,599.0,1.4,-2.0,66
2022-01-18 21:00:00,597.0,1.5,-2.4,66
2022-01-18 22:00:00,593.0,1.5,-2.8,66
2022-01-18 23:00:00,610.0,1.9,-1.8,66
2022-01-19 00:00:00,661.0,3.1,-3.5,58
2022-01-19 01:00:00,652.0,3.1,-4.3,58
2022-01-19 02:00:00,649.0,3.4,-6.1,58
2022-01-19 03:00:00,661.0,4.4,4.8,58
2022-01-19 04:00:00,649.0,5.2,3.3,58
2022-01-19 05:00:00,631.0,3.4,-0.5,58
2022-01-19 06:00:00,678.0,3.9,3.0,58
2022-01-19 07:00:00,696.0,3.3,2.3,58
2022-01-19 08:00:00,676.0,4.0,1.7,58
2022-01-19 09:00:00,643.0,5.2,-0.1,58
2022-01-19 10:00:00,623.0,3.9,1.1,58
2022-01-19 11:00:00,613.0,2.5,0.0,58
2022-01-19 12:00:00,629.0,2.6,-0.5,58
2022-01-19 13:00:00,647.0,3.2,1.2,58
2022-01-19 14:00:00,639.0,3.9,0.9,58
2022-01-19 15:00:00,622.0,3.4,0.4,58
2022-01-19 16:00:00,615.0,3.0,0.1,58
2022-01-19 17:00:00,606.0,3.0,-0.2,58
2022-01-19 18:00:00,600.0,2.8,-0.6,58
2022-01-19 19:00:00,587.0,2.7,-0.7,58
2022-01-19 20:00:00,577.0,2.6,-0.6,58
2022-01-19 21:00:00,573.0,2.3,-0.4,58
2022-01-19 22:00:00,562.0,2.6,-0.3,58
2022-01-19 23:00:00,560.0,5.3,-1.4,58
2022-01-20 00:00:00,552.0,7.4,0.1,57
2022-01-20 01:00:00,520.0,2.8,3.3,57
2022-01-20 02:00:00,474.0,1.7,1.2,57
2022-01-20 03:00:00,477.0,1.7,0.4,57
2022-01-20 04:00:00,468.0,1.7,2.1,57
2022-01-20 05:00:00,475.0,1.7,3.1,57
2022-01-20 06:00:00,491.0,1.7,4.5,57
2022-01-20 07:00:00,475.0,1.7,3.6,57
2022-01-20 08:00:00,453.0,1.5,1.7,57
2022-01-20 09:00:00,453.0,1.9,-0.1,57
2022-01-20 10:00:00,447.0,1.9,0.1,57
2022-01-20 11:00:00,448.0,1.6,0.2,57
2022-01-20 12:00:00,446.0,1.7,0.4,57
2022-01-20 13:00:00,444.0,1.9,0.4,57
2022-01-20 14:00:00,445.0,1.9,-0.3,57
2022-01-20 15:00:00,439.0,1.8,0.4,57
2022-01-20 16:00:00,438.0,1.9,1.2,57
2022-01-20 17:00:00,442.0,1.8,1.7,57
2022-01-20 18:00:00,432.0,1.9,1.3,57
2022-01-20 19:00:00,434.0,1.9,1.1,57
2022-01-20 20:00:00,441.0,2.2,1.5,57
2022-01-20 21:00:00,438.0,2.2,2.7,57
2022-01-20 22:00:00,446.0,2.4,2.8,57
2022-01-20 23:00:00,439.0,2.6,2.6,57
2022-01-21 00:00:00,446.0,2.7,1.2,23
2022-01-21 01:00:00,432.0,2.4,2.7,23
2022-01-21 02:00:00,431.0,2.5,2.8,23
2022-01-21 03:00:00,443.0,2.8,3.5,23
2022-01-21 04:00:00,441.0,2.8,3.4,23
2022-01-21 05:00:00,431.0,2.7,1.9,23
2022-01-21 06:00:00,435.0,2.4,0.4,23
2022-01-21 07:00:00,423.0,2.2,-1.7,23
2022-01-21 08:00:00,415.0,2.1,-0.3,23
2022-01-21 09:00:00,414.0,2.3,-1.3,23
2022-01-21 10:00:00,412.0,2.5,-0.7,23
2022-01-21 11:00:00,407.0,2.4,1.4,23
2022-01-21 12:00:00,415.0,2.7,1.6,23
2022-01-21 13:00:00,426.0,3.0,1.1,23
2022-01-21 14:00:00,439.0,4.4,-2.5,23
2022-01-21 15:00:00,432.0,3.7,-3.3,23
2022-01-21 16:00:00,436.0,4.2,-3.9,23
2022-01-21 17:00:00,462.0,4.6,-1.1,23
2022-01-21 18:00:00,462.0,4.7,-1.6,23
2022-01-21 19:00:00,476.0,4.2,-1.3,23
2022-01-21 20:00:00,461.0,4.7,1.0,23
2022-01-21 21:00:00,444.0,4.6,-2.5,23
2022-01-21 22:00:00,440.0,4.3,-4.1,23
2022-01-21 23:00:00,431.0,4.2,-2.3,23
2022-01-22 00:00:00,427.0,3.9,-3.4,24
2022-01-22 01:00:00,431.0,3.7,-3.2,24
2022-01-22 02:00:00,420.0,3.7,-3.1,24
