timestamp,bz_component,solar_wind_density,solar_wind_speed,solar_wind_pressure,kp_index,dst_index,ap_index
2022-10-01 00:30:00,-1.6,1.0,434.0,0.38,3,-13,2
2022-10-01 01:30:00,-1.7,1.0,434.0,0.35,3,-12,2
2022-10-01 02:30:00,-0.5,1.0,427.0,0.36,3,-12,2
2022-10-01 03:30:00,0.5,1.1,423.0,0.37,0,-10,0
2022-10-01 04:30:00,-0.1,1.1,419.0,0.37,0,-7,0
2022-10-01 05:30:00,-0.1,1.0,417.0,0.34,0,-6,0
2022-10-01 06:30:00,-0.6,1.1,420.0,0.36,3,-4,2
2022-10-01 07:30:00,-1.1,1.1,421.0,0.43,3,-4,2
2022-10-01 08:30:00,-1.2,1.1,415.0,0.39,3,-2,2
2022-10-01 09:30:00,-0.3,1.2,409.0,0.45,3,-1,2
2022-10-01 10:30:00,-1.1,1.1,408.0,0.42,3,-2,2
2022-10-01 11:30:00,-0.3,1.1,401.0,0.4,3,-6,2
2022-10-01 12:30:00,-0.7,1.2,407.0,0.41,0,-5,0
2022-10-01 13:30:00,-0.1,1.4,407.0,0.48,0,-7,0
2022-10-01 14:30:00,-0.1,1.3,417.0,0.43,0,-8,0
2022-10-01 15:30:00,0.6,1.4,417.0,0.47,13,-3,5
2022-10-01 16:30:00,2.1,1.6,415.0,0.55,13,1,5
2022-10-01 17:30:00,0.6,1.7,414.0,0.54,13,0,5
2022-10-01 18:30:00,-0.3,1.7,453.0,0.65,7,2,3
2022-10-01 19:30:00,-0.2,1.7,463.0,0.67,7,1,3
2022-10-01 20:30:00,1.2,1.7,458.0,0.66,7,-3,3
2022-10-01 21:30:00,0.5,1.8,451.0,0.68,7,-6,3
2022-10-01 22:30:00,2.5,2.0,438.0,0.72,7,-8,3
2022-10-01 23:30:00,4.2,2.1,423.0,0.72,7,-9,3
2022-10-02 00:30:00,0.7,2.2,420.0,0.74,23,-6,9
2022-10-02 01:30:00,-0.5,2.8,417.0,0.92,23,-4,9
2022-10-02 02:30:00,-2.3,3.2,413.0,1.05,23,-9,9
2022-10-02 03:30:00,4.4,1.2,425.0,0.47,13,-11,5
