timestamp,bz_component,solar_wind_density,solar_wind_speed,solar_wind_pressure,kp_index,dst_index,ap_index
2019-11-01 00:30:00,0.3,5.1,412,1.73,13,-14,5
2019-11-01 01:30:00,-0.5,5.8,411,1.67,13,-14,5
2019-11-01 02:30:00,-2.0,6.0,411,1.73,13,-16,5
2019-11-01 03:30:00,0.0,6.2,407,1.74,23,-19,9
2019-11-01 04:30:00,0.8,6.6,406,1.85,23,-17,9
2019-11-01 05:30:00,0.9,7.0,413,2.03,23,-10,9
2019-11-01 06:30:00,1.9,7.3,416,2.14,7,-11,3
2019-11-01 07:30:00,1.7,11.1,408,3.16,7,-9,3
2019-11-01 08:30:00,1.4,10.2,406,2.86,7,-7,3
2019-11-01 09:30:00,1.5,7.8,407,2.2,3,-7,2
2019-11-01 10:30:00,2.1,4.5,412,1.31,3,-10,2
2019-11-01 11:30:00,0.2,3.9,422,1.22,3,-8,2
2019-11-01 12:30:00,-0.5,3.1,413,0.94,7,-11,3
2019-11-01 13:30:00,3.1,4.2,415,1.25,7,-9,3
2019-11-01 14:30:00,1.1,3.7,403,1.04,7,-9,3
2019-11-01 15:30:00,0.9,2.9,398,0.83,0,-9,0
2019-11-01 16:30:00,0.6,3.8,407,1.1,0,-11,0
2019-11-01 17:30:00,0.5,3.4,408,0.97,0,-10,0
2019-11-01 18:30:00,2.1,2.6,393,0.8,0,-11,0
2019-11-01 19:30:00,1.2,2.9,385,0.86,0,-11,0
2019-11-01 20:30:00,0.7,3.0,380,0.87,0,-11,0
2019-11-01 21:30:00,1.9,2.6,377,0.74,0,-11,0
2019-11-01 22:30:00,1.6,2.4,375,0.67,0,-12,0
2019-11-01 23:30:00,0.5,2.7,372,0.75,0,-13,0
2019-11-02 00:30:00,0.6,2.5,370,0.68,0,-13,0
2019-11-02 01:30:00,-0.1,3.1,372,0.86,0,-14,0
2019-11-02 02:30:00,0.7,2.6,373,0.64,0,-14,0
2019-11-02 03:30:00,0.7,3.2,365,0.74,0,-13,0
2019-11-02 04:30:00,1.4,3.0,366,0.69,0,-12,0
2019-11-02 05:30:00,1.8,2.7,366,0.63,0,-7,0
2019-11-02 06:30:00,1.9,3.7,364,0.84,0,-6,0
2019-11-02 07:30:00,0.5,3.1,358,0.69,0,-7,0
2019-11-02 08:30:00,1.3,4.0,358,0.88,0,-9,0
2019-11-02 09:30:00,2.0,4.4,365,1.0,0,-8,0
2019-11-02 10:30:00,1.3,4.5,361,1.0,0,-6,0
2019-11-02 11:30:00,1.5,4.3,361,0.95,0,-5,0
2019-11-02 12:30:00,1.9,4.3,356,0.93,0,-6,0
2019-11-02 13:30:00,1.1,4.6,348,0.95,0,-7,0
2019-11-02 14:30:00,1.2,4.8,344,0.97,0,-6,0
2019-11-02 15:30:00,1.8,5.5,342,1.1,0,-7,0
2019-11-02 16:30:00,0.1,5.6,342,1.12,0,-7,0
