timestamp,kp_index,ap_index,dst_index,month,season,hour_interval,solar_wind_speed,solar_wind_density,solar_wind_pressure,bz_component,is_solar_maximum,kp_previous_interval,bz_negative,aurora_visible
2019-01-01 00:30:00,10,4,-8,1,hiver,00h-03h,456.0,3.9,1.46,1.7,0,,0.0,1
2019-01-01 01:30:00,10,4,-11,1,hiver,00h-03h,460.0,3.9,1.48,-1.0,0,10.0,1.0,1
2019-01-01 02:30:00,10,4,-9,1,hiver,00h-03h,459.0,4.0,1.52,1.9,0,10.0,0.0,1
2019-01-01 03:30:00,13,5,-7,1,hiver,03h-06h,453.0,4.5,1.65,2.5,0,10.0,0.0,1
2019-01-01 04:30:00,13,5,-4,1,hiver,03h-06h,446.0,5.2,1.84,-0.1,0,13.0,1.0,1
2019-01-01 05:30:00,13,5,-9,1,hiver,03h-06h,438.0,4.6,1.57,-3.4,0,13.0,1.0,1
2019-01-01 06:30:00,27,12,-12,1,hiver,06h-09h,433.0,4.3,1.44,-3.4,0,13.0,1.0,1
2019-01-01 07:30:00,27,12,-17,1,hiver,06h-09h,430.0,4.3,1.42,-3.2,0,27.0,1.0,1
2019-01-01 08:30:00,27,12,-22,1,hiver,06h-09h,423.0,4.7,1.49,-3.5,0,27.0,1.0,1
2019-01-01 09:30:00,17,6,-22,1,hiver,09h-12h,430.0,4.7,1.53,-3.0,0,27.0,1.0,1
2019-01-01 10:30:00,17,6,-20,1,hiver,09h-12h,427.0,4.4,1.43,-1.0,0,17.0,1.0,1
2019-01-01 11:30:00,17,6,-14,1,hiver,09h-12h,424.0,4.2,1.37,-1.4,0,17.0,1.0,1
2019-01-01 12:30:00,20,7,-15,1,hiver,12h-15h,418.0,3.8,1.21,-1.4,0,17.0,1.0,1
2019-01-01 13:30:00,20,7,-16,1,hiver,12h-15h,404.0,3.1,0.92,0.2,0,20.0,0.0,1
2019-01-01 14:30:00,20,7,-13,1,hiver,12h-15h,402.0,2.4,0.69,1.5,0,20.0,0.0,1
2019-01-01 15:30:00,3,2,-12,1,hiver,15h-18h,395.0,2.8,0.77,1.2,0,20.0,0.0,0
2019-01-01 16:30:00,3,2,-10,1,hiver,15h-18h,392.0,2.8,0.76,0.8,0,3.0,0.0,0
2019-01-01 17:30:00,3,2,-7,1,hiver,15h-18h,385.0,2.6,0.69,1.1,0,3.0,0.0,0
2019-01-01 18:30:00,0,0,-7,1,hiver,18h-21h,384.0,2.3,0.6,0.8,0,3.0,0.0,0
2019-01-01 19:30:00,0,0,-11,1,hiver,18h-21h,386.0,2.0,0.53,0.5,0,0.0,0.0,0
2019-01-01 20:30:00,0,0,-12,1,hiver,18h-21h,380.0,1.8,0.47,-0.4,0,0.0,1.0,0
2019-01-01 21:30:00,7,3,-12,1,hiver,21h-24h,379.0,2.0,0.52,-0.2,0,0.0,1.0,1
2019-01-01 22:30:00,7,3,-12,1,hiver,21h-24h,385.0,2.0,0.53,-0.9,0,7.0,1.0,1
2019-01-01 23:30:00,7,3,-14,1,hiver,21h-24h,377.0,2.3,0.58,-0.6,0,7.0,1.0,1
2019-01-02 00:30:00,0,0,-15,1,hiver,00h-03h,377.0,2.2,0.55,-1.0,0,7.0,1.0,0
2019-01-02 01:30:00,0,0,-15,1,hiver,00h-03h,375.0,2.0,0.5,-0.8,0,0.0,1.0,0
2019-01-02 02:30:00,0,0,-13,1,hiver,00h-03h,370.0,2.0,0.49,-0.1,0,0.0,1.0,0
2019-01-02 03:30:00,0,0,-12,1,hiver,03h-06h,369.0,2.1,0.51,0.0,0,0.0,0.0,0
2019-01-02 04:30:00,0,0,-11,1,hiver,03h-06h,366.0,2.2,0.54,0.6,0,0.0,0.0,0
2019-01-02 05:30:00,0,0,-9,1,hiver,03h-06h,364.0,2.2,0.54,0.4,0,0.0,0.0,0
2019-01-02 06:30:00,0,0,-8,1,hiver,06h-09h,365.0,1.9,0.47,0.8,0,0.0,0.0,0
2019-01-02 07:30:00,0,0,-6,1,hiver,06h-09h,360.0,1.7,0.4,0.4,0,0.0,0.0,0
2019-01-02 08:30:00,0,0,-6,1,hiver,06h-09h,355.0,1.7,0.39,-0.2,0,0.0,1.0,0
2019-01-02 09:30:00,0,0,-5,1,hiver,09h-12h,352.0,1.6,0.37,-0.8,0,0.0,1.0,0
2019-01-02 10:30:00,0,0,-5,1,hiver,09h-12h,353.0,1.8,0.41,-1.1,0,0.0,1.0,0
2019-01-02 11:30:00,0,0,-7,1,hiver,09h-12h,346.0,1.9,0.41,-1.1,0,0.0,1.0,0
2019-01-02 12:30:00,3,2,-10,1,hiver,12h-15h,338.0,2.2,0.46,-0.9,0,0.0,1.0,0
2019-01-02 13:30:00,3,2,-14,1,hiver,12h-15h,337.0,2.0,0.41,-1.0,0,3.0,1.0,0
2019-01-02 14:30:00,3,2,-14,1,hiver,12h-15h,336.0,2.2,0.45,-0.7,0,3.0,1.0,0
2019-01-02 15:30:00,3,2,-12,1,hiver,15h-18h,343.0,3.7,0.77,0.3,0,3.0,0.0,0
2019-01-02 16:30:00,3,2,-9,1,hiver,15h-18h,343.0,4.1,0.85,-0.5,0,3.0,1.0,0
2019-01-02 17:30:00,3,2,-7,1,hiver,15h-18h,343.0,3.9,0.81,-0.9,0,3.0,1.0,0
2019-01-02 18:30:00,0,0,-6,1,hiver,18h-21h,343.0,4.2,0.87,-0.4,0,3.0,1.0,0
2019-01-02 19:30:00,0,0,-4,1,hiver,18h-21h,353.0,4.5,0.98,0.4,0,0.0,0.0,0
2019-01-02 20:30:00,0,0,-5,1,hiver,18h-21h,354.0,4.8,1.05,0.2,0,0.0,0.0,0
2019-01-02 21:30:00,0,0,-4,1,hiver,21h-24h,349.0,4.9,1.04,-0.2,0,0.0,1.0,0
2019-01-02 22:30:00,0,0,-5,1,hiver,21h-24h,335.0,4.7,0.93,-1.2,0,0.0,1.0,0
2019-01-02 23:30:00,0,0,-7,1,hiver,21h-24h,334.0,4.9,0.96,-1.0,0,0.0,1.0,0
2019-01-03 00:30:00,10,4,-8,1,hiver,00h-03h,336.0,4.8,0.94,-1.0,0,0.0,1.0,1
2019-01-03 01:30:00,10,4,-9,1,hiver,00h-03h,337.0,4.7,0.93,-1.0,0,10.0,1.0,1
2019-01-03 02:30:00,10,4,-10,1,hiver,00h-03h,328.0,4.4,0.83,-0.8,0,10.0,1.0,1
2019-01-03 03:30:00,0,0,-12,1,hiver,03h-06h,313.0,4.1,0.69,-1.1,0,10.0,1.0,0
2019-01-03 04:30:00,0,0,-13,1,hiver,03h-06h,310.0,4.1,0.68,-1.3,0,0.0,1.0,0
2019-01-03 05:30:00,0,0,-13,1,hiver,03h-06h,308.0,4.0,0.66,-0.9,0,0.0,1.0,0
2019-01-03 06:30:00,0,0,-13,1,hiver,06h-09h,307.0,4.0,0.65,-1.0,0,0.0,1.0,0
2019-01-03 07:30:00,0,0,-11,1,hiver,06h-09h,306.0,3.8,0.62,-0.3,0,0.0,1.0,0
2019-01-03 08:30:00,0,0,-7,1,hiver,06h-09h,304.0,4.2,0.67,-2.0,0,0.0,1.0,0
2019-01-03 09:30:00,3,2,-4,1,hiver,09h-12h,304.0,3.8,0.61,-1.0,0,0.0,1.0,0
2019-01-03 10:30:00,3,2,-1,1,hiver,09h-12h,311.0,4.8,0.79,0.0,0,3.0,0.0,0
2019-01-03 11:30:00,3,2,1,1,hiver,09h-12h,308.0,4.9,0.79,-1.2,0,3.0,1.0,0
2019-01-03 12:30:00,3,2,0,1,hiver,12h-15h,308.0,5.7,0.92,-2.4,0,3.0,1.0,0
2019-01-03 13:30:00,3,2,1,1,hiver,12h-15h,307.0,6.2,0.99,-0.9,0,3.0,1.0,0
2019-01-03 14:30:00,3,2,3,1,hiver,12h-15h,309.0,6.5,1.05,-0.7,0,3.0,1.0,0
2019-01-03 15:30:00,0,0,4,1,hiver,15h-18h,309.0,6.5,1.05,-0.0,0,3.0,0.0,0
2019-01-03 16:30:00,0,0,1,1,hiver,15h-18h,301.0,6.7,1.03,-0.4,0,0.0,1.0,0
2019-01-03 17:30:00,0,0,1,1,hiver,15h-18h,303.0,7.2,1.12,0.7,0,0.0,0.0,0
2019-01-03 18:30:00,0,0,0,1,hiver,18h-21h,303.0,6.8,1.06,-0.1,0,0.0,1.0,0
2019-01-03 19:30:00,0,0,-3,1,hiver,18h-21h,300.0,5.1,0.79,-2.4,0,0.0,1.0,0
2019-01-03 20:30:00,0,0,-5,1,hiver,18h-21h,293.0,4.4,0.65,-1.0,0,0.0,1.0,0
2019-01-03 21:30:00,3,2,-6,1,hiver,21h-24h,308.0,5.6,0.92,0.9,0,0.0,0.0,0
2019-01-03 22:30:00,3,2,-3,1,hiver,21h-24h,313.0,6.1,1.02,0.2,0,3.0,0.0,0
2019-01-03 23:30:00,3,2,1,1,hiver,21h-24h,312.0,7.1,1.18,-0.1,0,3.0,1.0,0
2019-01-04 00:30:00,13,5,2,1,hiver,00h-03h,315.0,7.5,1.27,-1.3,0,3.0,1.0,1
2019-01-04 01:30:00,13,5,1,1,hiver,00h-03h,313.0,8.2,1.37,-1.3,0,13.0,1.0,1
2019-01-04 02:30:00,13,5,0,1,hiver,00h-03h,316.0,9.7,1.65,0.8,0,13.0,0.0,1
2019-01-04 03:30:00,3,2,-4,1,hiver,03h-06h,310.0,9.0,1.47,-1.8,0,13.0,1.0,0
2019-01-04 04:30:00,3,2,-5,1,hiver,03h-06h,314.0,9.8,1.65,-1.4,0,3.0,1.0,0
2019-01-04 05:30:00,3,2,-4,1,hiver,03h-06h,312.0,10.6,1.75,1.2,0,3.0,0.0,0
2019-01-04 06:30:00,10,4,2,1,hiver,06h-09h,315.0,13.1,2.19,-1.4,0,3.0,1.0,1
2019-01-04 07:30:00,10,4,3,1,hiver,06h-09h,314.0,13.9,2.31,-3.9,0,10.0,1.0,1
2019-01-04 08:30:00,10,4,3,1,hiver,06h-09h,310.0,14.8,2.4,-4.5,0,10.0,1.0,1
2019-01-04 09:30:00,17,6,-1,1,hiver,09h-12h,312.0,13.5,2.22,-4.5,0,10.0,1.0,1
2019-01-04 10:30:00,17,6,-5,1,hiver,09h-12h,315.0,13.0,2.22,1.5,0,17.0,0.0,1
2019-01-04 11:30:00,17,6,4,1,hiver,09h-12h,330.0,20.1,3.76,-0.1,0,17.0,1.0,1
2019-01-04 12:30:00,20,7,8,1,hiver,12h-15h,345.0,27.7,5.7,-3.4,0,17.0,1.0,1
2019-01-04 13:30:00,20,7,0,1,hiver,12h-15h,343.0,24.0,4.87,-0.1,0,20.0,1.0,1
2019-01-04 14:30:00,20,7,-1,1,hiver,12h-15h,337.0,24.0,4.7,-1.1,0,20.0,1.0,1
2019-01-04 15:30:00,30,15,6,1,hiver,15h-18h,335.0,27.4,5.28,-2.1,0,20.0,1.0,1
2019-01-04 16:30:00,30,15,8,1,hiver,15h-18h,344.0,35.7,7.25,-3.5,0,30.0,1.0,1
2019-01-04 17:30:00,30,15,-1,1,hiver,15h-18h,342.0,36.2,7.27,-5.9,0,30.0,1.0,1
2019-01-04 18:30:00,27,12,-9,1,hiver,18h-21h,353.0,31.3,7.06,0.4,0,30.0,0.0,1
2019-01-04 19:30:00,27,12,-11,1,hiver,18h-21h,365.0,28.0,6.78,-1.0,0,27.0,1.0,1
2019-01-04 20:30:00,27,12,-8,1,hiver,18h-21h,362.0,33.7,7.94,-2.0,0,27.0,1.0,1
2019-01-04 21:30:00,33,18,-9,1,hiver,21h-24h,353.0,33.9,7.36,-2.5,0,27.0,1.0,1
2019-01-04 22:30:00,33,18,-6,1,hiver,21h-24h,380.0,22.6,5.89,0.2,0,33.0,0.0,1
2019-01-04 23:30:00,33,18,-1,1,hiver,21h-24h,407.0,19.6,5.92,-4.0,0,33.0,1.0,1
2019-01-05 00:30:00,50,48,-18,1,hiver,00h-03h,416.0,15.6,5.01,4.2,0,33.0,0.0,1
2019-01-05 01:30:00,50,48,-17,1,hiver,00h-03h,421.0,11.5,3.87,2.7,0,50.0,0.0,1
2019-01-05 02:30:00,50,48,-15,1,hiver,00h-03h,437.0,9.5,3.44,-7.1,0,50.0,1.0,1
2019-01-05 03:30:00,40,27,-22,1,hiver,03h-06h,480.0,6.3,2.97,0.9,0,50.0,0.0,1
2019-01-05 04:30:00,40,27,-20,1,hiver,03h-06h,482.0,6.1,2.83,3.3,0,40.0,0.0,1
2019-01-05 05:30:00,40,27,-16,1,hiver,03h-06h,484.0,5.8,2.67,3.5,0,40.0,0.0,1
2019-01-05 06:30:00,23,9,-12,1,hiver,06h-09h,482.0,6.9,3.02,5.3,0,40.0,0.0,1
2019-01-05 07:30:00,23,9,-13,1,hiver,06h-09h,484.0,6.0,2.62,0.7,0,23.0,0.0,1
2019-01-05 08:30:00,23,9,-16,1,hiver,06h-09h,480.0,5.0,2.14,1.3,0,23.0,0.0,1
2019-01-05 09:30:00,23,9,-15,1,hiver,09h-12h,461.0,5.3,2.25,4.4,0,23.0,0.0,1
2019-01-05 10:30:00,23,9,-10,1,hiver,09h-12h,471.0,3.9,1.73,1.1,0,23.0,0.0,1
2019-01-05 11:30:00,23,9,-14,1,hiver,09h-12h,508.0,2.5,1.12,-0.2,0,23.0,1.0,1
2019-01-05 12:30:00,17,6,-16,1,hiver,12h-15h,508.0,2.6,1.18,0.4,0,23.0,0.0,1
2019-01-05 13:30:00,17,6,-12,1,hiver,12h-15h,511.0,2.2,1.02,1.4,0,17.0,0.0,1
2019-01-05 14:30:00,17,6,-9,1,hiver,12h-15h,517.0,2.6,1.2,0.3,0,17.0,0.0,1
2019-01-05 15:30:00,23,9,-11,1,hiver,15h-18h,532.0,2.9,1.43,-1.2,0,17.0,1.0,1
2019-01-05 16:30:00,23,9,-17,1,hiver,15h-18h,531.0,2.8,1.39,-0.6,0,23.0,1.0,1
2019-01-05 17:30:00,23,9,-24,1,hiver,15h-18h,512.0,3.2,1.49,1.8,0,23.0,0.0,1
2019-01-05 18:30:00,20,7,-22,1,hiver,18h-21h,514.0,3.7,1.74,0.4,0,23.0,0.0,1
2019-01-05 19:30:00,20,7,-20,1,hiver,18h-21h,505.0,3.3,1.5,-0.5,0,20.0,1.0,1
2019-01-05 20:30:00,20,7,-17,1,hiver,18h-21h,492.0,3.0,1.28,-2.0,0,20.0,1.0,1
2019-01-05 21:30:00,30,15,-18,1,hiver,21h-24h,491.0,3.1,1.31,-1.8,0,20.0,1.0,1
2019-01-05 22:30:00,30,15,-18,1,hiver,21h-24h,488.0,2.8,1.18,-2.1,0,30.0,1.0,1
2019-01-05 23:30:00,30,15,-19,1,hiver,21h-24h,489.0,3.1,1.29,0.8,0,30.0,0.0,1
2019-01-06 00:30:00,17,6,-16,1,hiver,00h-03h,477.0,3.3,1.31,-1.0,0,30.0,1.0,1
2019-01-06 01:30:00,17,6,-15,1,hiver,00h-03h,501.0,4.0,1.75,1.3,0,17.0,0.0,1
2019-01-06 02:30:00,17,6,-15,1,hiver,00h-03h,499.0,3.9,1.7,-0.1,0,17.0,1.0,1
2019-01-06 03:30:00,27,12,-17,1,hiver,03h-06h,492.0,3.5,1.49,-0.4,0,17.0,1.0,1
2019-01-06 04:30:00,27,12,-16,1,hiver,03h-06h,502.0,4.1,1.79,1.2,0,27.0,0.0,1
2019-01-06 05:30:00,27,12,-11,1,hiver,03h-06h,517.0,4.4,2.03,-0.7,0,27.0,1.0,1
2019-01-06 06:30:00,23,9,-13,1,hiver,06h-09h,498.0,3.4,1.5,-0.2,0,27.0,1.0,1
2019-01-06 07:30:00,23,9,-15,1,hiver,06h-09h,503.0,3.5,1.63,-1.7,0,23.0,1.0,1
2019-01-06 08:30:00,23,9,-12,1,hiver,06h-09h,507.0,3.5,1.55,-1.5,0,23.0,1.0,1
2019-01-06 09:30:00,17,6,-12,1,hiver,09h-12h,520.0,3.7,1.87,-0.4,0,23.0,1.0,1
2019-01-06 10:30:00,17,6,-10,1,hiver,09h-12h,519.0,3.9,1.81,0.2,0,17.0,0.0,1
2019-01-06 11:30:00,17,6,-8,1,hiver,09h-12h,507.0,2.9,1.49,-0.4,0,17.0,1.0,1
2019-01-06 12:30:00,20,7,-9,1,hiver,12h-15h,515.0,2.9,1.54,-0.3,0,17.0,1.0,1
2019-01-06 13:30:00,20,7,-13,1,hiver,12h-15h,528.0,3.4,1.7,-0.3,0,20.0,1.0,1
2019-01-06 14:30:00,20,7,-13,1,hiver,12h-15h,553.0,3.3,1.77,0.8,0,20.0,0.0,1
2019-01-06 15:30:00,27,12,-12,1,hiver,15h-18h,544.0,3.9,2.03,2.2,0,20.0,0.0,1
2019-01-06 16:30:00,27,12,-9,1,hiver,15h-18h,547.0,3.9,2.04,0.3,0,27.0,0.0,1
2019-01-06 17:30:00,27,12,-9,1,hiver,15h-18h,554.0,3.9,2.11,-2.4,0,27.0,1.0,1
2019-01-06 18:30:00,30,15,-12,1,hiver,18h-21h,544.0,3.6,1.89,-3.7,0,27.0,1.0,1
2019-01-06 19:30:00,30,15,-18,1,hiver,18h-21h,540.0,3.7,1.93,0.0,0,30.0,0.0,1
2019-01-06 20:30:00,30,15,-19,1,hiver,18h-21h,543.0,3.4,1.79,0.2,0,30.0,0.0,1
2019-01-06 21:30:00,20,7,-15,1,hiver,21h-24h,545.0,3.1,1.65,-0.9,0,30.0,1.0,1
2019-01-06 22:30:00,20,7,-13,1,hiver,21h-24h,549.0,3.2,1.7,0.9,0,20.0,0.0,1
2019-01-06 23:30:00,20,7,-13,1,hiver,21h-24h,539.0,2.5,1.27,0.9,0,20.0,0.0,1
2019-01-07 00:30:00,17,6,-10,1,hiver,00h-03h,531.0,2.4,1.22,0.5,0,20.0,0.0,1
2019-01-07 01:30:00,17,6,-10,1,hiver,00h-03h,532.0,2.3,1.14,0.5,0,17.0,0.0,1
2019-01-07 02:30:00,17,6,-10,1,hiver,00h-03h,519.0,2.1,0.98,0.8,0,17.0,0.0,1
2019-01-07 03:30:00,23,9,-12,1,hiver,03h-06h,521.0,2.4,1.16,1.0,0,17.0,0.0,1
2019-01-07 04:30:00,23,9,-10,1,hiver,03h-06h,523.0,2.4,1.16,0.8,0,23.0,0.0,1
2019-01-07 05:30:00,23,9,-10,1,hiver,03h-06h,543.0,3.2,1.66,-0.1,0,23.0,1.0,1
2019-01-07 06:30:00,17,6,-12,1,hiver,06h-09h,535.0,3.3,1.65,-1.2,0,23.0,1.0,1
2019-01-07 07:30:00,17,6,-17,1,hiver,06h-09h,502.0,2.9,1.29,-0.9,0,17.0,1.0,1
2019-01-07 08:30:00,17,6,-19,1,hiver,06h-09h,502.0,3.3,1.47,0.7,0,17.0,0.0,1
2019-01-07 09:30:00,20,7,-18,1,hiver,09h-12h,513.0,3.2,1.49,0.9,0,17.0,0.0,1
2019-01-07 10:30:00,20,7,-14,1,hiver,09h-12h,505.0,3.4,1.51,-1.8,0,20.0,1.0,1
2019-01-07 11:30:00,20,7,-13,1,hiver,09h-12h,499.0,3.6,1.56,-0.8,0,20.0,1.0,1
2019-01-07 12:30:00,17,6,-9,1,hiver,12h-15h,495.0,3.7,1.59,0.2,0,20.0,0.0,1
2019-01-07 13:30:00,17,6,-6,1,hiver,12h-15h,474.0,3.1,1.22,-1.4,0,17.0,1.0,1
2019-01-07 14:30:00,17,6,-5,1,hiver,12h-15h,486.0,4.1,1.68,0.9,0,17.0,0.0,1
2019-01-07 15:30:00,3,2,-2,1,hiver,15h-18h,497.0,4.6,1.97,1.4,0,17.0,0.0,0
2019-01-07 16:30:00,3,2,-4,1,hiver,15h-18h,491.0,4.2,1.77,2.1,0,3.0,0.0,0
2019-01-07 17:30:00,3,2,-4,1,hiver,15h-18h,476.0,4.1,1.63,2.3,0,3.0,0.0,0
2019-01-07 18:30:00,3,2,-4,1,hiver,18h-21h,460.0,3.3,1.24,1.5,0,3.0,0.0,0
2019-01-07 19:30:00,3,2,-6,1,hiver,18h-21h,458.0,3.7,1.36,1.1,0,3.0,0.0,0
2019-01-07 20:30:00,3,2,-5,1,hiver,18h-21h,470.0,4.5,1.73,2.5,0,3.0,0.0,0
2019-01-07 21:30:00,20,7,-7,1,hiver,21h-24h,460.0,4.3,1.59,1.4,0,3.0,0.0,1
2019-01-07 22:30:00,20,7,-7,1,hiver,21h-24h,472.0,4.9,1.9,2.7,0,20.0,0.0,1
2019-01-07 23:30:00,20,7,-4,1,hiver,21h-24h,467.0,5.1,1.94,2.2,0,20.0,0.0,1
2019-01-08 00:30:00,23,9,-2,1,hiver,00h-03h,461.0,5.2,1.93,0.7,0,20.0,0.0,1
2019-01-08 01:30:00,23,9,-4,1,hiver,00h-03h,458.0,5.0,1.83,-2.4,0,23.0,1.0,1
2019-01-08 02:30:00,23,9,-4,1,hiver,00h-03h,447.0,4.4,1.54,-1.5,0,23.0,1.0,1
2019-01-08 03:30:00,17,6,-2,1,hiver,03h-06h,435.0,3.7,1.23,0.9,0,23.0,0.0,1
2019-01-08 04:30:00,17,6,-3,1,hiver,03h-06h,429.0,3.2,1.09,0.1,0,17.0,0.0,1
2019-01-08 05:30:00,17,6,-4,1,hiver,03h-06h,424.0,3.1,1.02,-0.5,0,17.0,1.0,1
2019-01-08 06:30:00,13,5,-6,1,hiver,06h-09h,441.0,4.1,1.42,0.8,0,17.0,0.0,1
2019-01-08 07:30:00,13,5,-5,1,hiver,06h-09h,422.0,3.3,1.08,0.2,0,13.0,0.0,1
2019-01-08 08:30:00,13,5,-5,1,hiver,06h-09h,418.0,3.6,1.14,-1.4,0,13.0,1.0,1
2019-01-08 09:30:00,23,9,-6,1,hiver,09h-12h,424.0,4.1,1.32,-1.3,0,13.0,1.0,1
2019-01-08 10:30:00,23,9,-7,1,hiver,09h-12h,438.0,5.1,1.73,0.3,0,23.0,0.0,1
2019-01-08 11:30:00,23,9,-6,1,hiver,09h-12h,446.0,6.3,2.22,-1.5,0,23.0,1.0,1
2019-01-08 12:30:00,13,5,-9,1,hiver,12h-15h,434.0,6.0,2.0,0.8,0,23.0,0.0,1
2019-01-08 13:30:00,13,5,-4,1,hiver,12h-15h,439.0,6.0,2.04,0.1,0,13.0,0.0,1
2019-01-08 14:30:00,13,5,-3,1,hiver,12h-15h,442.0,5.9,2.03,2.7,0,13.0,0.0,1
2019-01-08 15:30:00,7,3,-3,1,hiver,15h-18h,430.0,5.9,1.92,2.8,0,13.0,0.0,1
2019-01-08 16:30:00,7,3,-6,1,hiver,15h-18h,429.0,5.6,1.8,3.4,0,7.0,0.0,1
2019-01-08 17:30:00,7,3,-4,1,hiver,15h-18h,414.0,5.4,1.62,2.3,0,7.0,0.0,1
2019-01-08 18:30:00,13,5,-3,1,hiver,18h-21h,411.0,5.2,1.54,0.8,0,7.0,0.0,1
2019-01-08 19:30:00,13,5,-3,1,hiver,18h-21h,415.0,5.1,1.55,1.1,0,13.0,0.0,1
2019-01-08 20:30:00,13,5,-2,1,hiver,18h-21h,427.0,5.9,1.87,1.9,0,13.0,0.0,1
2019-01-08 21:30:00,3,2,-2,1,hiver,21h-24h,422.0,6.1,1.89,0.2,0,13.0,0.0,0
2019-01-08 22:30:00,3,2,-2,1,hiver,21h-24h,421.0,6.1,1.88,-1.1,0,3.0,1.0,0
2019-01-08 23:30:00,3,2,-5,1,hiver,21h-24h,422.0,6.2,1.93,0.8,0,3.0,0.0,0
2019-01-09 00:30:00,17,6,-4,1,hiver,00h-03h,431.0,6.6,2.19,-0.7,0,3.0,1.0,1
2019-01-09 01:30:00,17,6,-3,1,hiver,00h-03h,429.0,8.1,2.62,-1.0,0,17.0,1.0,1
2019-01-09 02:30:00,17,6,-5,1,hiver,00h-03h,432.0,7.4,2.44,-3.1,0,17.0,1.0,1
2019-01-09 03:30:00,7,3,-2,1,hiver,03h-06h,429.0,6.6,2.18,1.4,0,17.0,0.0,1
2019-01-09 04:30:00,7,3,-1,1,hiver,03h-06h,435.0,6.3,2.15,1.5,0,7.0,0.0,1
2019-01-09 05:30:00,7,3,1,1,hiver,03h-06h,438.0,6.9,2.35,-0.4,0,7.0,1.0,1
2019-01-09 06:30:00,10,4,-2,1,hiver,06h-09h,439.0,5.8,1.96,-2.1,0,7.0,1.0,1
2019-01-09 07:30:00,10,4,-1,1,hiver,06h-09h,424.0,6.4,2.04,-1.3,0,10.0,1.0,1
2019-01-09 08:30:00,10,4,-6,1,hiver,06h-09h,408.0,7.2,2.14,-1.5,0,10.0,1.0,1
2019-01-09 09:30:00,13,5,-3,1,hiver,09h-12h,405.0,7.2,2.11,-1.1,0,10.0,1.0,1
2019-01-09 10:30:00,13,5,-1,1,hiver,09h-12h,405.0,7.0,2.06,-1.5,0,13.0,1.0,1
2019-01-09 11:30:00,13,5,0,1,hiver,09h-12h,406.0,7.0,2.07,-4.1,0,13.0,1.0,1
2019-01-09 12:30:00,7,3,0,1,hiver,12h-15h,407.0,7.1,2.11,-1.1,0,13.0,1.0,1
2019-01-09 13:30:00,7,3,1,1,hiver,12h-15h,399.0,7.7,2.2,1.5,0,7.0,0.0,1
2019-01-09 14:30:00,7,3,-1,1,hiver,12h-15h,408.0,4.7,1.4,1.5,0,7.0,0.0,1
2019-01-09 15:30:00,3,2,-3,1,hiver,15h-18h,415.0,3.1,0.96,0.2,0,7.0,0.0,0
2019-01-09 16:30:00,3,2,-6,1,hiver,15h-18h,432.0,4.4,1.45,0.2,0,3.0,0.0,0
2019-01-09 17:30:00,3,2,-5,1,hiver,15h-18h,424.0,4.8,1.52,-1.0,0,3.0,1.0,0
2019-01-09 18:30:00,10,4,-4,1,hiver,18h-21h,422.0,4.5,1.41,-0.7,0,3.0,1.0,1
2019-01-09 19:30:00,10,4,-4,1,hiver,18h-21h,421.0,4.7,1.46,-0.3,0,10.0,1.0,1
2019-01-09 20:30:00,10,4,-4,1,hiver,18h-21h,415.0,5.3,1.61,-1.8,0,10.0,1.0,1
2019-01-09 21:30:00,10,4,-6,1,hiver,21h-24h,406.0,5.4,1.56,-1.1,0,10.0,1.0,1
2019-01-09 22:30:00,10,4,-6,1,hiver,21h-24h,408.0,5.6,1.63,-1.3,0,10.0,1.0,1
2019-01-09 23:30:00,10,4,-6,1,hiver,21h-24h,406.0,4.9,1.41,-1.0,0,10.0,1.0,1
2019-01-10 00:30:00,10,4,-7,1,hiver,00h-03h,403.0,4.9,1.38,1.1,0,10.0,0.0,1
2019-01-10 01:30:00,10,4,-9,1,hiver,00h-03h,404.0,4.7,1.33,0.5,0,10.0,0.0,1
2019-01-10 02:30:00,10,4,-7,1,hiver,00h-03h,403.0,3.9,1.1,-0.1,0,10.0,1.0,1
2019-01-10 03:30:00,7,3,-6,1,hiver,03h-06h,406.0,4.1,1.17,-0.3,0,10.0,1.0,1
2019-01-10 04:30:00,7,3,-4,1,hiver,03h-06h,384.0,5.8,1.5,0.1,0,7.0,0.0,1
2019-01-10 05:30:00,7,3,-4,1,hiver,03h-06h,362.0,6.5,1.52,0.1,0,7.0,0.0,1
2019-01-10 06:30:00,10,4,-3,1,hiver,06h-09h,360.0,6.0,1.39,-0.5,0,7.0,1.0,1
2019-01-10 07:30:00,10,4,-1,1,hiver,06h-09h,361.0,7.9,1.84,-1.3,0,10.0,1.0,1
2019-01-10 08:30:00,10,4,-4,1,hiver,06h-09h,353.0,7.7,1.72,1.6,0,10.0,0.0,1
2019-01-10 09:30:00,10,4,-2,1,hiver,09h-12h,364.0,6.5,1.53,2.3,0,10.0,0.0,1
2019-01-10 10:30:00,10,4,3,1,hiver,09h-12h,365.0,6.6,1.55,-0.3,0,10.0,1.0,1
2019-01-10 11:30:00,10,4,7,1,hiver,09h-12h,371.0,7.4,1.78,-1.7,0,10.0,1.0,1
2019-01-10 12:30:00,13,5,5,1,hiver,12h-15h,372.0,8.1,1.95,-2.3,0,10.0,1.0,1
2019-01-10 13:30:00,13,5,-1,1,hiver,12h-15h,381.0,6.6,1.66,-0.4,0,13.0,1.0,1
