timestamp,solar_wind_speed,solar_wind_density,bz_component,sunspot_number,month,season,hour_interval,is_solar_maximum,kp_previous_interval,bz_negative,kp_index,ap_index,aurora_visible
2019-01-01 00:00:00,456.0,3.9,0.8,12,1,hiver,00h-03h,0,,0.0,1.0,6.0,0
2019-01-01 03:00:00,453.0,4.5,1.9,12,1,hiver,03h-06h,0,1.0,0.0,1.0,6.0,0
2019-01-01 06:00:00,433.0,4.3,-3.4,12,1,hiver,06h-09h,0,1.0,1.0,3.0,6.0,0
2019-01-01 09:00:00,430.0,4.7,-2.8,12,1,hiver,09h-12h,0,3.0,1.0,2.0,6.0,0
2019-01-01 12:00:00,418.0,3.8,-1.3,12,1,hiver,12h-15h,0,2.0,1.0,2.0,6.0,0
2019-01-01 15:00:00,395.0,2.8,1.2,12,1,hiver,15h-18h,0,2.0,0.0,1.0,6.0,0
2019-01-01 18:00:00,384.0,2.3,0.7,12,1,hiver,18h-21h,0,1.0,0.0,0.0,6.0,0
2019-01-01 21:00:00,379.0,2.0,-0.1,12,1,hiver,21h-24h,0,0.0,1.0,1.0,6.0,0
2019-01-02 00:00:00,377.0,2.2,-0.7,15,1,hiver,00h-03h,0,1.0,1.0,0.0,2.0,0
2019-01-02 03:00:00,369.0,2.1,-0.2,15,1,hiver,03h-06h,0,0.0,1.0,0.0,2.0,0
2019-01-02 06:00:00,365.0,1.9,0.8,15,1,hiver,06h-09h,0,0.0,0.0,0.0,2.0,0
2019-01-02 09:00:00,352.0,1.6,-0.8,15,1,hiver,09h-12h,0,0.0,1.0,0.0,2.0,0
2019-01-02 12:00:00,338.0,2.2,-0.9,15,1,hiver,12h-15h,0,0.0,1.0,0.0,2.0,0
2019-01-02 15:00:00,343.0,3.7,0.3,15,1,hiver,15h-18h,0,0.0,0.0,1.0,2.0,0
2019-01-02 18:00:00,343.0,4.2,-0.6,15,1,hiver,18h-21h,0,1.0,1.0,0.0,2.0,0
2019-01-02 21:00:00,349.0,4.9,-0.6,15,1,hiver,21h-24h,0,0.0,1.0,1.0,2.0,0
2019-01-03 00:00:00,336.0,4.8,-1.4,15,1,hiver,00h-03h,0,1.0,1.0,1.0,2.0,0
2019-01-03 03:00:00,313.0,4.1,-1.2,15,1,hiver,03h-06h,0,1.0,1.0,0.0,2.0,0
2019-01-03 06:00:00,307.0,4.0,-1.0,15,1,hiver,06h-09h,0,0.0,1.0,0.0,2.0,0
2019-01-03 09:00:00,304.0,3.8,-0.9,15,1,hiver,09h-12h,0,0.0,1.0,1.0,2.0,0
2019-01-03 12:00:00,308.0,5.7,-2.3,15,1,hiver,12h-15h,0,1.0,1.0,1.0,2.0,0
2019-01-03 15:00:00,309.0,6.5,-0.1,15,1,hiver,15h-18h,0,1.0,1.0,0.0,2.0,0
2019-01-03 18:00:00,303.0,6.8,-0.5,15,1,hiver,18h-21h,0,0.0,1.0,0.0,2.0,0
2019-01-03 21:00:00,308.0,5.6,0.2,15,1,hiver,21h-24h,0,0.0,0.0,1.0,2.0,0
2019-01-04 00:00:00,315.0,7.5,-2.2,13,1,hiver,00h-03h,0,1.0,1.0,1.0,9.0,0
2019-01-04 03:00:00,310.0,9.0,-2.4,13,1,hiver,03h-06h,0,1.0,1.0,1.0,9.0,0
2019-01-04 06:00:00,315.0,13.1,-1.5,13,1,hiver,06h-09h,0,1.0,1.0,1.0,9.0,0
2019-01-04 09:00:00,312.0,13.5,-4.3,13,1,hiver,09h-12h,0,1.0,1.0,2.0,9.0,0
2019-01-04 12:00:00,345.0,27.7,-3.1,13,1,hiver,12h-15h,0,2.0,1.0,2.0,9.0,0
2019-01-04 15:00:00,335.0,27.4,-2.3,13,1,hiver,15h-18h,0,2.0,1.0,3.0,9.0,0
2019-01-04 18:00:00,353.0,31.3,-0.3,13,1,hiver,18h-21h,0,3.0,1.0,3.0,9.0,0
2019-01-04 21:00:00,353.0,33.9,-2.3,13,1,hiver,21h-24h,0,3.0,1.0,3.0,9.0,0
2019-01-05 00:00:00,416.0,15.6,3.3,11,1,hiver,00h-03h,0,3.0,0.0,5.0,15.0,1
2019-01-05 03:00:00,480.0,6.3,2.1,11,1,hiver,03h-06h,0,5.0,0.0,4.0,15.0,0
2019-01-05 06:00:00,482.0,6.9,5.4,11,1,hiver,06h-09h,0,4.0,0.0,2.0,15.0,0
2019-01-05 09:00:00,461.0,5.3,4.1,11,1,hiver,09h-12h,0,2.0,0.0,2.0,15.0,0
2019-01-05 12:00:00,508.0,2.6,0.4,11,1,hiver,12h-15h,0,2.0,0.0,2.0,15.0,0
2019-01-05 15:00:00,532.0,2.9,-1.1,11,1,hiver,15h-18h,0,2.0,1.0,2.0,15.0,0
2019-01-05 18:00:00,514.0,3.7,0.3,11,1,hiver,18h-21h,0,2.0,0.0,2.0,15.0,0
2019-01-05 21:00:00,491.0,3.1,-1.2,11,1,hiver,21h-24h,0,2.0,1.0,3.0,15.0,0
2019-01-06 00:00:00,477.0,3.3,-0.8,0,1,hiver,00h-03h,0,3.0,1.0,2.0,9.0,0
2019-01-06 03:00:00,492.0,3.5,0.1,0,1,hiver,03h-06h,0,2.0,0.0,3.0,9.0,0
2019-01-06 06:00:00,498.0,3.4,-0.2,0,1,hiver,06h-09h,0,3.0,1.0,2.0,9.0,0
2019-01-06 09:00:00,520.0,3.7,-0.6,0,1,hiver,09h-12h,0,2.0,1.0,2.0,9.0,0
2019-01-06 12:00:00,515.0,2.9,-0.5,0,1,hiver,12h-15h,0,2.0,1.0,2.0,9.0,0
2019-01-06 15:00:00,544.0,3.9,2.4,0,1,hiver,15h-18h,0,2.0,0.0,2.0,9.0,0
2019-01-06 18:00:00,544.0,3.6,-3.4,0,1,hiver,18h-21h,0,2.0,1.0,3.0,9.0,0
2019-01-06 21:00:00,545.0,3.1,-0.9,0,1,hiver,21h-24h,0,3.0,1.0,2.0,9.0,0
2019-01-07 00:00:00,531.0,2.4,0.6,0,1,hiver,00h-03h,0,2.0,0.0,2.0,7.0,0
2019-01-07 03:00:00,521.0,2.4,0.8,0,1,hiver,03h-06h,0,2.0,0.0,3.0,7.0,0
2019-01-07 06:00:00,535.0,3.3,-1.1,0,1,hiver,06h-09h,0,3.0,1.0,2.0,7.0,0
2019-01-07 09:00:00,513.0,3.2,0.8,0,1,hiver,09h-12h,0,2.0,0.0,2.0,7.0,0
2019-01-07 12:00:00,495.0,3.7,0.1,0,1,hiver,12h-15h,0,2.0,0.0,2.0,7.0,0
2019-01-07 15:00:00,497.0,4.6,1.5,0,1,hiver,15h-18h,0,2.0,0.0,1.0,7.0,0
2019-01-07 18:00:00,460.0,3.3,1.2,0,1,hiver,18h-21h,0,1.0,0.0,1.0,7.0,0
2019-01-07 21:00:00,460.0,4.3,0.7,0,1,hiver,21h-24h,0,1.0,0.0,2.0,7.0,0
2019-01-08 00:00:00,461.0,5.2,0.0,0,1,hiver,00h-03h,0,2.0,0.0,2.0,6.0,0
2019-01-08 03:00:00,435.0,3.7,0.8,0,1,hiver,03h-06h,0,2.0,0.0,2.0,6.0,0
2019-01-08 06:00:00,441.0,4.1,1.0,0,1,hiver,06h-09h,0,2.0,0.0,2.0,6.0,0
2019-01-08 09:00:00,424.0,4.1,-1.4,0,1,hiver,09h-12h,0,2.0,1.0,2.0,6.0,0
2019-01-08 12:00:00,434.0,6.0,0.8,0,1,hiver,12h-15h,0,2.0,0.0,2.0,6.0,0
2019-01-08 15:00:00,430.0,5.9,2.9,0,1,hiver,15h-18h,0,2.0,0.0,1.0,6.0,0
2019-01-08 18:00:00,411.0,5.2,0.6,0,1,hiver,18h-21h,0,1.0,0.0,1.0,6.0,0
2019-01-08 21:00:00,422.0,6.1,1.5,0,1,hiver,21h-24h,0,1.0,0.0,1.0,6.0,0
2019-01-09 00:00:00,431.0,6.6,0.6,0,1,hiver,00h-03h,0,1.0,0.0,2.0,4.0,0
2019-01-09 03:00:00,429.0,6.6,1.5,0,1,hiver,03h-06h,0,2.0,0.0,0.0,4.0,0
2019-01-09 06:00:00,439.0,5.8,-2.1,0,1,hiver,06h-09h,0,0.0,1.0,1.0,4.0,0
2019-01-09 09:00:00,405.0,7.2,-1.0,0,1,hiver,09h-12h,0,1.0,1.0,2.0,4.0,0
2019-01-09 12:00:00,407.0,7.1,-1.2,0,1,hiver,12h-15h,0,2.0,1.0,1.0,4.0,0
2019-01-09 15:00:00,415.0,3.1,0.2,0,1,hiver,15h-18h,0,1.0,0.0,0.0,4.0,0
2019-01-09 18:00:00,422.0,4.5,-1.0,0,1,hiver,18h-21h,0,0.0,1.0,1.0,4.0,0
2019-01-09 21:00:00,406.0,5.4,-1.2,0,1,hiver,21h-24h,0,1.0,1.0,1.0,4.0,0
2019-01-10 00:00:00,403.0,4.9,0.5,0,1,hiver,00h-03h,0,1.0,0.0,1.0,4.0,0
2019-01-10 03:00:00,406.0,4.1,-0.2,0,1,hiver,03h-06h,0,1.0,1.0,1.0,4.0,0
2019-01-10 06:00:00,360.0,6.0,-0.6,0,1,hiver,06h-09h,0,1.0,1.0,1.0,4.0,0
2019-01-10 09:00:00,364.0,6.5,2.3,0,1,hiver,09h-12h,0,1.0,0.0,1.0,4.0,0
2019-01-10 12:00:00,372.0,8.1,-2.3,0,1,hiver,12h-15h,0,1.0,1.0,2.0,4.0,0
2019-01-10 15:00:00,375.0,6.1,1.2,0,1,hiver,15h-18h,0,2.0,0.0,0.0,4.0,0
2019-01-10 18:00:00,374.0,6.8,1.7,0,1,hiver,18h-21h,0,0.0,0.0,0.0,4.0,0
2019-01-10 21:00:00,378.0,3.7,2.2,0,1,hiver,21h-24h,0,0.0,0.0,1.0,4.0,0
2019-01-11 00:00:00,439.0,4.3,0.4,0,1,hiver,00h-03h,0,1.0,0.0,2.0,7.0,0
2019-01-11 03:00:00,504.0,5.3,1.1,0,1,hiver,03h-06h,0,2.0,0.0,1.0,7.0,0
2019-01-11 06:00:00,499.0,4.5,-3.0,0,1,hiver,06h-09h,0,1.0,1.0,4.0,7.0,0
2019-01-11 09:00:00,460.0,4.1,1.3,0,1,hiver,09h-12h,0,4.0,0.0,1.0,7.0,0
2019-01-11 12:00:00,442.0,4.9,-2.1,0,1,hiver,12h-15h,0,1.0,1.0,1.0,7.0,0
2019-01-11 15:00:00,412.0,2.7,0.8,0,1,hiver,15h-18h,0,1.0,0.0,1.0,7.0,0
2019-01-11 18:00:00,421.0,3.9,0.9,0,1,hiver,18h-21h,0,1.0,0.0,1.0,7.0,0
2019-01-11 21:00:00,403.0,2.4,0.5,0,1,hiver,21h-24h,0,1.0,0.0,1.0,7.0,0
2019-01-12 00:00:00,404.0,2.4,0.4,0,1,hiver,00h-03h,0,1.0,0.0,1.0,3.0,0
2019-01-12 03:00:00,408.0,3.5,-0.2,0,1,hiver,03h-06h,0,1.0,1.0,1.0,3.0,0
2019-01-12 06:00:00,405.0,3.5,-0.3,0,1,hiver,06h-09h,0,1.0,1.0,0.0,3.0,0
2019-01-12 09:00:00,390.0,3.6,-1.0,0,1,hiver,09h-12h,0,0.0,1.0,0.0,3.0,0
2019-01-12 12:00:00,379.0,3.7,-1.7,0,1,hiver,12h-15h,0,0.0,1.0,1.0,3.0,0
2019-01-12 15:00:00,378.0,3.5,-1.0,0,1,hiver,15h-18h,0,1.0,1.0,1.0,3.0,0
2019-01-12 18:00:00,378.0,2.9,-0.3,0,1,hiver,18h-21h,0,1.0,1.0,1.0,3.0,0
2019-01-12 21:00:00,352.0,3.2,0.0,0,1,hiver,21h-24h,0,1.0,0.0,1.0,3.0,0
2019-01-13 00:00:00,362.0,3.5,-1.3,0,1,hiver,00h-03h,0,1.0,1.0,0.0,3.0,0
2019-01-13 03:00:00,352.0,2.6,-0.7,0,1,hiver,03h-06h,0,0.0,1.0,2.0,3.0,0
2019-01-13 06:00:00,345.0,4.0,-1.4,0,1,hiver,06h-09h,0,2.0,1.0,1.0,3.0,0
2019-01-13 09:00:00,340.0,6.2,-0.1,0,1,hiver,09h-12h,0,1.0,1.0,1.0,3.0,0
2019-01-13 12:00:00,299.0,9.1,0.7,0,1,hiver,12h-15h,0,1.0,0.0,0.0,3.0,0
2019-01-13 15:00:00,291.0,10.0,-1.1,0,1,hiver,15h-18h,0,0.0,1.0,0.0,3.0,0
2019-01-13 18:00:00,297.0,12.9,-0.3,0,1,hiver,18h-21h,0,0.0,1.0,1.0,3.0,0
2019-01-13 21:00:00,297.0,19.3,0.7,0,1,hiver,21h-24h,0,1.0,0.0,1.0,3.0,0
2019-01-14 00:00:00,333.0,14.4,3.9,0,1,hiver,00h-03h,0,1.0,0.0,2.0,6.0,0
2019-01-14 03:00:00,372.0,12.9,1.5,0,1,hiver,03h-06h,0,2.0,0.0,2.0,6.0,0
2019-01-14 06:00:00,390.0,9.9,0.1,0,1,hiver,06h-09h,0,2.0,0.0,2.0,6.0,0
2019-01-14 09:00:00,401.0,8.9,-2.8,0,1,hiver,09h-12h,0,2.0,1.0,2.0,6.0,0
2019-01-14 12:00:00,389.0,9.5,0.2,0,1,hiver,12h-15h,0,2.0,0.0,1.0,6.0,0
2019-01-14 15:00:00,377.0,10.2,0.1,0,1,hiver,15h-18h,0,1.0,0.0,2.0,6.0,0
2019-01-14 18:00:00,383.0,10.5,3.4,0,1,hiver,18h-21h,0,2.0,0.0,1.0,6.0,0
2019-01-14 21:00:00,373.0,13.7,1.5,0,1,hiver,21h-24h,0,1.0,0.0,2.0,6.0,0
2019-01-15 00:00:00,347.0,11.0,0.1,0,1,hiver,00h-03h,0,2.0,0.0,3.0,5.0,0
2019-01-15 03:00:00,333.0,5.0,0.1,0,1,hiver,03h-06h,0,3.0,0.0,1.0,5.0,0
2019-01-15 06:00:00,328.0,6.3,1.1,0,1,hiver,06h-09h,0,1.0,0.0,1.0,5.0,0
2019-01-15 09:00:00,346.0,6.6,2.8,0,1,hiver,09h-12h,0,1.0,0.0,1.0,5.0,0
2019-01-15 12:00:00,345.0,4.1,1.3,0,1,hiver,12h-15h,0,1.0,0.0,1.0,5.0,0
2019-01-15 15:00:00,356.0,8.3,0.0,0,1,hiver,15h-18h,0,1.0,0.0,1.0,5.0,0
2019-01-15 18:00:00,377.0,9.1,0.7,0,1,hiver,18h-21h,0,1.0,0.0,2.0,5.0,0
2019-01-15 21:00:00,410.0,7.3,1.8,0,1,hiver,21h-24h,0,2.0,0.0,1.0,5.0,0
2019-01-16 00:00:00,405.0,6.4,1.9,0,1,hiver,00h-03h,0,1.0,0.0,1.0,6.0,0
2019-01-16 03:00:00,395.0,6.7,-1.4,0,1,hiver,03h-06h,0,1.0,1.0,2.0,6.0,0
2019-01-16 06:00:00,383.0,6.5,-1.3,0,1,hiver,06h-09h,0,2.0,1.0,2.0,6.0,0
2019-01-16 09:00:00,378.0,8.2,0.6,0,1,hiver,09h-12h,0,2.0,0.0,1.0,6.0,0
2019-01-16 12:00:00,369.0,7.9,1.1,0,1,hiver,12h-15h,0,1.0,0.0,0.0,6.0,0
2019-01-16 15:00:00,375.0,9.2,-1.4,0,1,hiver,15h-18h,0,0.0,1.0,1.0,6.0,0
2019-01-16 18:00:00,376.0,7.8,-0.3,0,1,hiver,18h-21h,0,1.0,1.0,2.0,6.0,0
2019-01-16 21:00:00,400.0,7.9,-5.4,0,1,hiver,21h-24h,0,2.0,1.0,3.0,6.0,0
2019-01-17 00:00:00,387.0,8.0,-0.9,0,1,hiver,00h-03h,0,3.0,1.0,3.0,7.0,0
2019-01-17 03:00:00,388.0,6.6,1.1,0,1,hiver,03h-06h,0,3.0,0.0,2.0,7.0,0
2019-01-17 06:00:00,379.0,5.6,2.5,0,1,hiver,06h-09h,0,2.0,0.0,1.0,7.0,0
2019-01-17 09:00:00,410.0,9.8,5.4,0,1,hiver,09h-12h,0,1.0,0.0,1.0,7.0,0
2019-01-17 12:00:00,457.0,5.4,5.9,0,1,hiver,12h-15h,0,1.0,0.0,1.0,7.0,0
2019-01-17 15:00:00,470.0,4.2,-1.6,0,1,hiver,15h-18h,0,1.0,1.0,2.0,7.0,0
2019-01-17 18:00:00,503.0,4.3,3.2,0,1,hiver,18h-21h,0,2.0,0.0,2.0,7.0,0
2019-01-17 21:00:00,503.0,3.5,0.4,0,1,hiver,21h-24h,0,2.0,0.0,2.0,7.0,0
2019-01-18 00:00:00,484.0,3.5,3.6,0,1,hiver,00h-03h,0,2.0,0.0,2.0,6.0,0
2019-01-18 03:00:00,477.0,3.9,2.0,0,1,hiver,03h-06h,0,2.0,0.0,2.0,6.0,0
2019-01-18 06:00:00,470.0,4.2,1.5,0,1,hiver,06h-09h,0,2.0,0.0,1.0,6.0,0
2019-01-18 09:00:00,471.0,3.6,-0.5,0,1,hiver,09h-12h,0,1.0,1.0,2.0,6.0,0
2019-01-18 12:00:00,440.0,3.1,-0.1,0,1,hiver,12h-15h,0,2.0,1.0,2.0,6.0,0
2019-01-18 15:00:00,435.0,3.1,-0.9,0,1,hiver,15h-18h,0,2.0,1.0,1.0,6.0,0
2019-01-18 18:00:00,436.0,3.6,-1.3,0,1,hiver,18h-21h,0,1.0,1.0,1.0,6.0,0
2019-01-18 21:00:00,418.0,3.4,-0.1,0,1,hiver,21h-24h,0,1.0,1.0,1.0,6.0,0
2019-01-19 00:00:00,415.0,3.1,1.0,0,1,hiver,00h-03h,0,1.0,0.0,1.0,4.0,0
2019-01-19 03:00:00,407.0,2.6,-1.6,0,1,hiver,03h-06h,0,1.0,1.0,1.0,4.0,0
2019-01-19 06:00:00,404.0,3.6,1.4,0,1,hiver,06h-09h,0,1.0,0.0,0.0,4.0,0
2019-01-19 09:00:00,406.0,5.0,-2.3,0,1,hiver,09h-12h,0,0.0,1.0,2.0,4.0,0
2019-01-19 12:00:00,392.0,4.7,1.2,0,1,hiver,12h-15h,0,2.0,0.0,0.0,4.0,0
2019-01-19 15:00:00,394.0,4.4,-1.0,0,1,hiver,15h-18h,0,0.0,1.0,0.0,4.0,0
2019-01-19 18:00:00,383.0,4.5,-0.8,0,1,hiver,18h-21h,0,0.0,1.0,1.0,4.0,0
2019-01-19 21:00:00,373.0,6.2,-0.8,0,1,hiver,21h-24h,0,1.0,1.0,3.0,4.0,0
2019-01-20 00:00:00,365.0,5.9,-1.8,0,1,hiver,00h-03h,0,3.0,1.0,2.0,4.0,0
2019-01-20 03:00:00,359.0,6.2,0.5,0,1,hiver,03h-06h,0,2.0,0.0,1.0,4.0,0
2019-01-20 06:00:00,353.0,5.3,0.9,0,1,hiver,06h-09h,0,1.0,0.0,1.0,4.0,0
2019-01-20 09:00:00,356.0,5.2,-1.7,0,1,hiver,09h-12h,0,1.0,1.0,1.0,4.0,0
2019-01-20 12:00:00,350.0,5.5,-0.8,0,1,hiver,12h-15h,0,1.0,1.0,1.0,4.0,0
2019-01-20 15:00:00,352.0,5.6,-1.3,0,1,hiver,15h-18h,0,1.0,1.0,1.0,4.0,0
2019-01-20 18:00:00,359.0,8.8,0.1,0,1,hiver,18h-21h,0,1.0,0.0,1.0,4.0,0
2019-01-20 21:00:00,355.0,6.9,0.7,0,1,hiver,21h-24h,0,1.0,0.0,1.0,4.0,0
2019-01-21 00:00:00,346.0,7.6,0.4,10,1,hiver,00h-03h,0,1.0,0.0,1.0,4.0,0
2019-01-21 03:00:00,338.0,6.7,0.3,10,1,hiver,03h-06h,0,1.0,0.0,0.0,4.0,0
2019-01-21 06:00:00,332.0,6.0,0.8,10,1,hiver,06h-09h,0,0.0,0.0,0.0,4.0,0
2019-01-21 09:00:00,330.0,7.8,-0.2,10,1,hiver,09h-12h,0,0.0,1.0,1.0,4.0,0
2019-01-21 12:00:00,323.0,9.7,-0.6,10,1,hiver,12h-15h,0,1.0,1.0,1.0,4.0,0
2019-01-21 15:00:00,316.0,11.5,0.5,10,1,hiver,15h-18h,0,1.0,0.0,1.0,4.0,0
2019-01-21 18:00:00,317.0,13.5,0.0,10,1,hiver,18h-21h,0,1.0,0.0,2.0,4.0,0
2019-01-21 21:00:00,314.0,15.2,-0.2,10,1,hiver,21h-24h,0,2.0,1.0,2.0,4.0,0
2019-01-22 00:00:00,308.0,15.8,0.5,16,1,hiver,00h-03h,0,2.0,0.0,1.0,3.0,0
2019-01-22 03:00:00,307.0,13.4,0.7,16,1,hiver,03h-06h,0,1.0,0.0,1.0,3.0,0
2019-01-22 06:00:00,308.0,7.4,2.7,16,1,hiver,06h-09h,0,1.0,0.0,0.0,3.0,0
2019-01-22 09:00:00,304.0,4.2,1.6,16,1,hiver,09h-12h,0,0.0,0.0,0.0,3.0,0
2019-01-22 12:00:00,303.0,4.2,0.1,16,1,hiver,12h-15h,0,0.0,0.0,1.0,3.0,0
2019-01-22 15:00:00,320.0,5.4,1.5,16,1,hiver,15h-18h,0,1.0,0.0,1.0,3.0,0
2019-01-22 18:00:00,351.0,9.2,-2.7,16,1,hiver,18h-21h,0,1.0,1.0,2.0,3.0,0
2019-01-22 21:00:00,309.0,5.4,1.0,16,1,hiver,21h-24h,0,2.0,0.0,2.0,3.0,0
2019-01-23 00:00:00,340.0,8.3,-3.5,19,1,hiver,00h-03h,0,2.0,1.0,3.0,13.0,0
2019-01-23 03:00:00,330.0,7.4,2.6,19,1,hiver,03h-06h,0,3.0,0.0,3.0,13.0,0
2019-01-23 06:00:00,344.0,10.4,4.3,19,1,hiver,06h-09h,0,3.0,0.0,2.0,13.0,0
2019-01-23 09:00:00,360.0,8.3,-5.7,19,1,hiver,09h-12h,0,2.0,1.0,3.0,13.0,0
2019-01-23 12:00:00,419.0,10.6,-1.6,19,1,hiver,12h-15h,0,3.0,1.0,3.0,13.0,0
2019-01-23 15:00:00,435.0,8.4,-0.2,19,1,hiver,15h-18h,0,3.0,1.0,3.0,13.0,0
2019-01-23 18:00:00,442.0,17.8,4.7,19,1,hiver,18h-21h,0,3.0,0.0,2.0,13.0,0
2019-01-23 21:00:00,470.0,9.0,-2.5,19,1,hiver,21h-24h,0,2.0,1.0,4.0,13.0,0
2019-01-24 00:00:00,505.0,10.7,0.9,21,1,hiver,00h-03h,0,4.0,0.0,4.0,19.0,0
2019-01-24 03:00:00,568.0,5.9,-3.9,21,1,hiver,03h-06h,0,4.0,1.0,3.0,19.0,0
2019-01-24 06:00:00,562.0,3.9,-2.1,21,1,hiver,06h-09h,0,3.0,1.0,4.0,19.0,0
2019-01-24 09:00:00,567.0,4.4,2.0,21,1,hiver,09h-12h,0,4.0,0.0,2.0,19.0,0
2019-01-24 12:00:00,609.0,4.9,3.1,21,1,hiver,12h-15h,0,2.0,0.0,1.0,19.0,0
2019-01-24 15:00:00,614.0,4.1,-1.8,21,1,hiver,15h-18h,0,1.0,1.0,3.0,19.0,0
2019-01-24 18:00:00,613.0,4.4,-2.8,21,1,hiver,18h-21h,0,3.0,1.0,4.0,19.0,0
2019-01-24 21:00:00,608.0,6.0,-2.7,21,1,hiver,21h-24h,0,4.0,1.0,5.0,19.0,1
2019-01-25 00:00:00,607.0,5.3,0.8,22,1,hiver,00h-03h,0,5.0,0.0,3.0,13.0,0
2019-01-25 03:00:00,603.0,2.6,-0.6,22,1,hiver,03h-06h,0,3.0,1.0,2.0,13.0,0
2019-01-25 06:00:00,620.0,3.2,0.4,22,1,hiver,06h-09h,0,2.0,0.0,3.0,13.0,0
2019-01-25 09:00:00,610.0,3.3,1.6,22,1,hiver,09h-12h,0,3.0,0.0,3.0,13.0,0
2019-01-25 12:00:00,604.0,3.0,-1.8,22,1,hiver,12h-15h,0,3.0,1.0,3.0,13.0,0
2019-01-25 15:00:00,607.0,3.5,-1.6,22,1,hiver,15h-18h,0,3.0,1.0,3.0,13.0,0
2019-01-25 18:00:00,573.0,3.3,1.9,22,1,hiver,18h-21h,0,3.0,0.0,2.0,13.0,0
2019-01-25 21:00:00,574.0,3.0,0.3,22,1,hiver,21h-24h,0,2.0,0.0,2.0,13.0,0
2019-01-26 00:00:00,546.0,3.1,-0.1,26,1,hiver,00h-03h,0,2.0,1.0,1.0,7.0,0
2019-01-26 03:00:00,546.0,2.9,-0.8,26,1,hiver,03h-06h,0,1.0,1.0,2.0,7.0,0
2019-01-26 06:00:00,494.0,3.7,0.3,26,1,hiver,06h-09h,0,2.0,0.0,2.0,7.0,0
2019-01-26 09:00:00,489.0,5.7,-0.4,26,1,hiver,09h-12h,0,2.0,1.0,1.0,7.0,0
2019-01-26 12:00:00,486.0,5.4,-0.3,26,1,hiver,12h-15h,0,1.0,1.0,3.0,7.0,0
2019-01-26 15:00:00,471.0,5.7,0.5,26,1,hiver,15h-18h,0,3.0,0.0,3.0,7.0,0
2019-01-26 18:00:00,474.0,4.6,-0.5,26,1,hiver,18h-21h,0,3.0,1.0,1.0,7.0,0
2019-01-26 21:00:00,453.0,3.3,-0.6,26,1,hiver,21h-24h,0,1.0,1.0,0.0,7.0,0
2019-01-27 00:00:00,445.0,3.0,-2.9,19,1,hiver,00h-03h,0,0.0,1.0,2.0,5.0,0
2019-01-27 03:00:00,438.0,3.4,-1.7,19,1,hiver,03h-06h,0,2.0,1.0,1.0,5.0,0
2019-01-27 06:00:00,427.0,3.4,-0.6,19,1,hiver,06h-09h,0,1.0,1.0,1.0,5.0,0
2019-01-27 09:00:00,426.0,3.3,-1.7,19,1,hiver,09h-12h,0,1.0,1.0,1.0,5.0,0
2019-01-27 12:00:00,414.0,3.3,0.8,19,1,hiver,12h-15h,0,1.0,0.0,1.0,5.0,0
2019-01-27 15:00:00,424.0,3.0,-0.2,19,1,hiver,15h-18h,0,1.0,1.0,1.0,5.0,0
2019-01-27 18:00:00,385.0,2.7,-1.2,19,1,hiver,18h-21h,0,1.0,1.0,1.0,5.0,0
2019-01-27 21:00:00,407.0,3.3,-2.4,19,1,hiver,21h-24h,0,1.0,1.0,1.0,5.0,0
2019-01-28 00:00:00,401.0,4.0,-0.9,16,1,hiver,00h-03h,0,1.0,1.0,1.0,1.0,0
2019-01-28 03:00:00,413.0,3.9,-0.3,16,1,hiver,03h-06h,0,1.0,1.0,0.0,1.0,0
2019-01-28 06:00:00,397.0,4.0,1.0,16,1,hiver,06h-09h,0,0.0,0.0,0.0,1.0,0
2019-01-28 09:00:00,396.0,4.3,-0.6,16,1,hiver,09h-12h,0,0.0,1.0,0.0,1.0,0
2019-01-28 12:00:00,396.0,4.1,0.9,16,1,hiver,12h-15h,0,0.0,0.0,0.0,1.0,0
2019-01-28 15:00:00,380.0,4.5,-1.3,16,1,hiver,15h-18h,0,0.0,1.0,0.0,1.0,0
2019-01-28 18:00:00,354.0,3.6,-0.6,16,1,hiver,18h-21h,0,0.0,1.0,0.0,1.0,0
2019-01-28 21:00:00,356.0,3.4,-1.1,16,1,hiver,21h-24h,0,0.0,1.0,0.0,1.0,0
2019-01-29 00:00:00,368.0,4.1,-0.7,13,1,hiver,00h-03h,0,0.0,1.0,1.0,2.0,0
2019-01-29 03:00:00,344.0,3.6,-0.3,13,1,hiver,03h-06h,0,1.0,1.0,0.0,2.0,0
2019-01-29 06:00:00,341.0,4.7,1.0,13,1,hiver,06h-09h,0,0.0,0.0,0.0,2.0,0
2019-01-29 09:00:00,358.0,5.6,0.5,13,1,hiver,09h-12h,0,0.0,0.0,0.0,2.0,0
2019-01-29 12:00:00,353.0,6.0,-0.4,13,1,hiver,12h-15h,0,0.0,1.0,1.0,2.0,0
2019-01-29 15:00:00,343.0,4.5,-0.2,13,1,hiver,15h-18h,0,1.0,1.0,0.0,2.0,0
2019-01-29 18:00:00,328.0,3.4,0.5,13,1,hiver,18h-21h,0,0.0,0.0,0.0,2.0,0
2019-01-29 21:00:00,325.0,2.8,-0.4,13,1,hiver,21h-24h,0,0.0,1.0,0.0,2.0,0
2019-01-30 00:00:00,314.0,2.5,-0.9,11,1,hiver,00h-03h,0,0.0,1.0,0.0,2.0,0
